,id,median_age,Geographic Area Name,year,total_pop
441,0500000US13111,51.4,"Fannin County, Georgia",2018,24925
442,0500000US13113,43.5,"Fayette County, Georgia",2018,111369
443,0500000US13115,38.5,"Floyd County, Georgia",2018,96824
444,0500000US13117,38.3,"Forsyth County, Georgia",2018,219880
445,0500000US13119,41.0,"Franklin County, Georgia",2018,22514
446,0500000US13121,35.4,"Fulton County, Georgia",2018,1021902
447,0500000US13123,46.9,"Gilmer County, Georgia",2018,29922
448,0500000US13125,43.2,"Glascock County, Georgia",2018,3009
449,0500000US13127,41.0,"Glynn County, Georgia",2018,83974
450,0500000US13129,37.8,"Gordon County, Georgia",2018,56790
451,0500000US13131,39.7,"Grady County, Georgia",2018,24926
452,0500000US13133,49.4,"Greene County, Georgia",2018,16976
453,0500000US13135,35.1,"Gwinnett County, Georgia",2018,902298
454,0500000US13137,39.5,"Habersham County, Georgia",2018,44289
455,0500000US13139,36.3,"Hall County, Georgia",2018,195961
456,0500000US13141,46.5,"Hancock County, Georgia",2018,8535
457,0500000US13143,40.8,"Haralson County, Georgia",2018,28956
458,0500000US13145,43.1,"Harris County, Georgia",2018,33590
459,0500000US13147,43.8,"Hart County, Georgia",2018,25631
460,0500000US13149,41.5,"Heard County, Georgia",2018,11677
461,0500000US13151,36.9,"Henry County, Georgia",2018,221307
462,0500000US13153,35.3,"Houston County, Georgia",2018,151682
463,0500000US13155,39.9,"Irwin County, Georgia",2018,9268
464,0500000US13157,38.5,"Jackson County, Georgia",2018,65755
465,0500000US13159,42.4,"Jasper County, Georgia",2018,13784
466,0500000US13161,36.7,"Jeff Davis County, Georgia",2018,14991
467,0500000US13163,39.3,"Jefferson County, Georgia",2018,15772
468,0500000US13165,43.7,"Jenkins County, Georgia",2018,8827
469,0500000US13167,41.0,"Johnson County, Georgia",2018,9730
470,0500000US13169,40.1,"Jones County, Georgia",2018,28548
471,0500000US13171,37.5,"Lamar County, Georgia",2018,18513
472,0500000US13173,35.4,"Lanier County, Georgia",2018,10366
473,0500000US13175,38.3,"Laurens County, Georgia",2018,47418
474,0500000US13177,37.2,"Lee County, Georgia",2018,29348
475,0500000US13179,28.1,"Liberty County, Georgia",2018,62108
476,0500000US13181,47.3,"Lincoln County, Georgia",2018,7799
477,0500000US13183,32.7,"Long County, Georgia",2018,18156
478,0500000US13185,30.2,"Lowndes County, Georgia",2018,114582
479,0500000US13187,37.2,"Lumpkin County, Georgia",2018,31951
480,0500000US13189,37.6,"McDuffie County, Georgia",2018,21498
481,0500000US13191,49.7,"McIntosh County, Georgia",2018,14120
482,0500000US13193,40.2,"Macon County, Georgia",2018,13480
483,0500000US13195,41.2,"Madison County, Georgia",2018,28900
484,0500000US13197,45.2,"Marion County, Georgia",2018,8484
485,0500000US13199,41.6,"Meriwether County, Georgia",2018,21113
486,0500000US13201,43.8,"Miller County, Georgia",2018,5836
487,0500000US13205,38.9,"Mitchell County, Georgia",2018,22432
488,0500000US13207,43.1,"Monroe County, Georgia",2018,27010
489,0500000US13209,40.0,"Montgomery County, Georgia",2018,9036
490,0500000US13211,44.5,"Morgan County, Georgia",2018,18235
491,0500000US13213,38.2,"Murray County, Georgia",2018,39557
492,0500000US13215,33.9,"Muscogee County, Georgia",2018,196670
493,0500000US13217,36.2,"Newton County, Georgia",2018,106497
494,0500000US13219,40.4,"Oconee County, Georgia",2018,37017
495,0500000US13221,42.1,"Oglethorpe County, Georgia",2018,14784
496,0500000US13223,35.8,"Paulding County, Georgia",2018,155840
497,0500000US13225,36.9,"Peach County, Georgia",2018,26966
498,0500000US13227,45.1,"Pickens County, Georgia",2018,30832
499,0500000US13229,39.4,"Pierce County, Georgia",2018,19164
500,0500000US13231,40.7,"Pike County, Georgia",2018,18082
501,0500000US13233,37.1,"Polk County, Georgia",2018,41621
502,0500000US13235,43.0,"Pulaski County, Georgia",2018,11295
503,0500000US13237,46.0,"Putnam County, Georgia",2018,21503
504,0500000US13239,48.4,"Quitman County, Georgia",2018,2276
505,0500000US13241,48.8,"Rabun County, Georgia",2018,16457
506,0500000US13243,40.0,"Randolph County, Georgia",2018,7087
507,0500000US13245,33.9,"Richmond County, Georgia",2018,201463
508,0500000US13247,37.7,"Rockdale County, Georgia",2018,89011
509,0500000US13249,37.8,"Schley County, Georgia",2018,5211
510,0500000US13251,41.5,"Screven County, Georgia",2018,13990
511,0500000US13253,44.0,"Seminole County, Georgia",2018,8437
512,0500000US13255,39.1,"Spalding County, Georgia",2018,64719
513,0500000US13257,41.5,"Stephens County, Georgia",2018,25676
514,0500000US13259,36.4,"Stewart County, Georgia",2018,6042
515,0500000US13261,35.5,"Sumter County, Georgia",2018,30352
516,0500000US13263,49.2,"Talbot County, Georgia",2018,6378
517,0500000US13265,46.3,"Taliaferro County, Georgia",2018,1665
518,0500000US13267,37.4,"Tattnall County, Georgia",2018,25353
519,0500000US13269,44.4,"Taylor County, Georgia",2018,8193
520,0500000US13271,41.0,"Telfair County, Georgia",2018,16115
521,0500000US13273,40.9,"Terrell County, Georgia",2018,8859
522,0500000US13275,40.3,"Thomas County, Georgia",2018,44730
523,0500000US13277,35.5,"Tift County, Georgia",2018,40510
524,0500000US13279,36.4,"Toombs County, Georgia",2018,27048
525,0500000US13281,53.7,"Towns County, Georgia",2018,11417
526,0500000US13283,39.7,"Treutlen County, Georgia",2018,6777
527,0500000US13285,36.3,"Troup County, Georgia",2018,69774
528,0500000US13287,38.8,"Turner County, Georgia",2018,7962
529,0500000US13289,46.2,"Twiggs County, Georgia",2018,8284
530,0500000US13291,53.9,"Union County, Georgia",2018,22775
531,0500000US13293,41.7,"Upson County, Georgia",2018,26216
532,0500000US13295,41.4,"Walker County, Georgia",2018,68824
533,0500000US13297,38.7,"Walton County, Georgia",2018,90132
534,0500000US13299,38.4,"Ware County, Georgia",2018,35599
535,0500000US13301,45.2,"Warren County, Georgia",2018,5346
536,0500000US13303,40.6,"Washington County, Georgia",2018,20461
537,0500000US13305,38.2,"Wayne County, Georgia",2018,29767
538,0500000US13307,45.0,"Webster County, Georgia",2018,2613
539,0500000US13309,38.2,"Wheeler County, Georgia",2018,7939
540,0500000US13311,46.1,"White County, Georgia",2018,28928
541,0500000US13313,36.0,"Whitfield County, Georgia",2018,103849
542,0500000US13315,39.5,"Wilcox County, Georgia",2018,8846
543,0500000US13317,46.1,"Wilkes County, Georgia",2018,9884
544,0500000US13319,41.8,"Wilkinson County, Georgia",2018,9078
545,0500000US13321,41.1,"Worth County, Georgia",2018,20656
546,0500000US15001,42.3,"Hawaii County, Hawaii",2018,197658
547,0500000US15003,37.6,"Honolulu County, Hawaii",2018,987638
548,0500000US15005,57.1,"Kalawao County, Hawaii",2018,75
549,0500000US15007,42.4,"Kauai County, Hawaii",2018,71377
550,0500000US15009,41.1,"Maui County, Hawaii",2018,165281
551,0500000US16001,36.7,"Ada County, Idaho",2018,446052
552,0500000US16003,54.2,"Adams County, Idaho",2018,4019
553,0500000US16005,33.3,"Bannock County, Idaho",2018,85065
554,0500000US16007,39.3,"Bear Lake County, Idaho",2018,5962
555,0500000US16009,46.1,"Benewah County, Idaho",2018,9086
556,0500000US16011,33.5,"Bingham County, Idaho",2018,45551
557,0500000US16013,43.2,"Blaine County, Idaho",2018,21994
558,0500000US16015,53.0,"Boise County, Idaho",2018,7163
559,0500000US16017,47.8,"Bonner County, Idaho",2018,42711
560,0500000US16019,32.7,"Bonneville County, Idaho",2018,112397
561,0500000US16021,43.5,"Boundary County, Idaho",2018,11549
562,0500000US16023,48.1,"Butte County, Idaho",2018,2602
563,0500000US16025,46.3,"Camas County, Idaho",2018,886
564,0500000US16027,33.4,"Canyon County, Idaho",2018,212230
565,0500000US16029,36.9,"Caribou County, Idaho",2018,6918
566,0500000US16031,32.2,"Cassia County, Idaho",2018,23615
567,0500000US16033,29.6,"Clark County, Idaho",2018,1077
568,0500000US16035,50.2,"Clearwater County, Idaho",2018,8640
569,0500000US16037,53.3,"Custer County, Idaho",2018,4141
570,0500000US16039,31.9,"Elmore County, Idaho",2018,26433
571,0500000US16041,33.4,"Franklin County, Idaho",2018,13279
572,0500000US16043,36.8,"Fremont County, Idaho",2018,12965
573,0500000US16045,45.1,"Gem County, Idaho",2018,17052
574,0500000US16047,37.8,"Gooding County, Idaho",2018,15169
575,0500000US16049,50.0,"Idaho County, Idaho",2018,16337
576,0500000US16051,31.2,"Jefferson County, Idaho",2018,27969
577,0500000US16053,32.7,"Jerome County, Idaho",2018,23431
578,0500000US16055,40.2,"Kootenai County, Idaho",2018,153605
579,0500000US16057,28.3,"Latah County, Idaho",2018,39239
580,0500000US16059,52.3,"Lemhi County, Idaho",2018,7798
581,0500000US16061,48.3,"Lewis County, Idaho",2018,3845
582,0500000US16063,35.0,"Lincoln County, Idaho",2018,5321
583,0500000US16065,23.4,"Madison County, Idaho",2018,38705
584,0500000US16067,35.2,"Minidoka County, Idaho",2018,20615
585,0500000US16069,40.9,"Nez Perce County, Idaho",2018,40155
586,0500000US16071,37.9,"Oneida County, Idaho",2018,4326
587,0500000US16073,38.4,"Owyhee County, Idaho",2018,11455
588,0500000US16075,39.9,"Payette County, Idaho",2018,23041
589,0500000US16077,37.7,"Power County, Idaho",2018,7713
590,0500000US16079,47.4,"Shoshone County, Idaho",2018,12526
591,0500000US16081,36.6,"Teton County, Idaho",2018,11080
592,0500000US16083,34.7,"Twin Falls County, Idaho",2018,83666
593,0500000US16085,48.7,"Valley County, Idaho",2018,10401
594,0500000US16087,45.4,"Washington County, Idaho",2018,10025
595,0500000US17001,41.3,"Adams County, Illinois",2018,66427
596,0500000US17003,42.8,"Alexander County, Illinois",2018,6532
597,0500000US17005,41.3,"Bond County, Illinois",2018,16712
598,0500000US17007,38.4,"Boone County, Illinois",2018,53606
599,0500000US17009,39.0,"Brown County, Illinois",2018,6675
600,0500000US17011,44.0,"Bureau County, Illinois",2018,33381
601,0500000US17013,46.7,"Calhoun County, Illinois",2018,4858
602,0500000US17015,47.9,"Carroll County, Illinois",2018,14562
603,0500000US17017,39.7,"Cass County, Illinois",2018,12665
604,0500000US17019,29.9,"Champaign County, Illinois",2018,209448
605,0500000US17021,43.2,"Christian County, Illinois",2018,33231
606,0500000US17023,43.0,"Clark County, Illinois",2018,15836
607,0500000US17025,42.7,"Clay County, Illinois",2018,13338
608,0500000US17027,40.2,"Clinton County, Illinois",2018,37628
609,0500000US17029,35.2,"Coles County, Illinois",2018,51736
610,0500000US17031,36.6,"Cook County, Illinois",2018,5223719
611,0500000US17033,42.0,"Crawford County, Illinois",2018,19088
612,0500000US17035,42.6,"Cumberland County, Illinois",2018,10865
613,0500000US17037,31.0,"DeKalb County, Illinois",2018,104200
614,0500000US17039,43.1,"De Witt County, Illinois",2018,16042
615,0500000US17041,37.9,"Douglas County, Illinois",2018,19714
616,0500000US17043,39.1,"DuPage County, Illinois",2018,931743
617,0500000US17045,44.6,"Edgar County, Illinois",2018,17539
618,0500000US17047,43.3,"Edwards County, Illinois",2018,6507
619,0500000US17049,39.1,"Effingham County, Illinois",2018,34174
620,0500000US17051,41.5,"Fayette County, Illinois",2018,21724
621,0500000US17053,43.0,"Ford County, Illinois",2018,13398
622,0500000US17055,42.3,"Franklin County, Illinois",2018,39127
623,0500000US17057,43.0,"Fulton County, Illinois",2018,35418
624,0500000US17059,45.3,"Gallatin County, Illinois",2018,5157
625,0500000US17061,42.9,"Greene County, Illinois",2018,13218
626,0500000US17063,37.6,"Grundy County, Illinois",2018,50509
627,0500000US17065,44.1,"Hamilton County, Illinois",2018,8221
628,0500000US17067,46.0,"Hancock County, Illinois",2018,18112
629,0500000US17069,46.2,"Hardin County, Illinois",2018,4009
630,0500000US17071,49.7,"Henderson County, Illinois",2018,6884
631,0500000US17073,43.1,"Henry County, Illinois",2018,49464
632,0500000US17075,44.5,"Iroquois County, Illinois",2018,28169
633,0500000US17077,31.6,"Jackson County, Illinois",2018,58551
634,0500000US17079,42.8,"Jasper County, Illinois",2018,9598
635,0500000US17081,41.0,"Jefferson County, Illinois",2018,38169
636,0500000US17083,42.7,"Jersey County, Illinois",2018,22069
637,0500000US17085,49.7,"Jo Daviess County, Illinois",2018,21834
638,0500000US17087,43.2,"Johnson County, Illinois",2018,12602
639,0500000US17089,37.0,"Kane County, Illinois",2018,530839
640,0500000US17091,37.6,"Kankakee County, Illinois",2018,111061
641,0500000US17093,34.9,"Kendall County, Illinois",2018,124626
642,0500000US17095,42.1,"Knox County, Illinois",2018,50999
643,0500000US17097,38.2,"Lake County, Illinois",2018,703619
644,0500000US17099,41.8,"LaSalle County, Illinois",2018,110401
645,0500000US17101,41.0,"Lawrence County, Illinois",2018,16189
646,0500000US17103,43.4,"Lee County, Illinois",2018,34527
647,0500000US17105,42.0,"Livingston County, Illinois",2018,36324
648,0500000US17107,40.4,"Logan County, Illinois",2018,29207
649,0500000US17109,32.1,"McDonough County, Illinois",2018,30875
650,0500000US17111,40.2,"McHenry County, Illinois",2018,307789
651,0500000US17113,32.9,"McLean County, Illinois",2018,173219
652,0500000US17115,41.3,"Macon County, Illinois",2018,106512
653,0500000US17117,43.6,"Macoupin County, Illinois",2018,45719
654,0500000US17119,40.1,"Madison County, Illinois",2018,265670
655,0500000US17121,42.1,"Marion County, Illinois",2018,38084
656,0500000US17123,46.3,"Marshall County, Illinois",2018,11794
657,0500000US17125,45.3,"Mason County, Illinois",2018,13778
658,0500000US17127,43.8,"Massac County, Illinois",2018,14430
659,0500000US17129,42.9,"Menard County, Illinois",2018,12367
660,0500000US17131,44.8,"Mercer County, Illinois",2018,15693
661,0500000US17133,42.6,"Monroe County, Illinois",2018,33936
662,0500000US17135,43.1,"Montgomery County, Illinois",2018,29009
663,0500000US17137,41.5,"Morgan County, Illinois",2018,34426
664,0500000US17139,40.3,"Moultrie County, Illinois",2018,14703
665,0500000US17141,42.4,"Ogle County, Illinois",2018,51328
666,0500000US17143,37.2,"Peoria County, Illinois",2018,184463
667,0500000US17145,41.7,"Perry County, Illinois",2018,21384
668,0500000US17147,43.0,"Piatt County, Illinois",2018,16427
669,0500000US17149,42.3,"Pike County, Illinois",2018,15754
670,0500000US17151,53.7,"Pope County, Illinois",2018,4249
671,0500000US17153,44.1,"Pulaski County, Illinois",2018,5611
672,0500000US17155,47.9,"Putnam County, Illinois",2018,5746
673,0500000US17157,42.0,"Randolph County, Illinois",2018,32546
674,0500000US17159,41.9,"Richland County, Illinois",2018,15881
675,0500000US17161,40.1,"Rock Island County, Illinois",2018,145275
676,0500000US17163,38.3,"St. Clair County, Illinois",2018,263463
677,0500000US17165,42.0,"Saline County, Illinois",2018,24231
678,0500000US17167,40.0,"Sangamon County, Illinois",2018,197661
679,0500000US17169,45.8,"Schuyler County, Illinois",2018,7064
680,0500000US17171,44.1,"Scott County, Illinois",2018,5047
681,0500000US17173,44.8,"Shelby County, Illinois",2018,21832
682,0500000US17175,45.1,"Stark County, Illinois",2018,5500
683,0500000US17177,45.1,"Stephenson County, Illinois",2018,45433
684,0500000US17179,40.9,"Tazewell County, Illinois",2018,133852
685,0500000US17181,43.7,"Union County, Illinois",2018,17127
686,0500000US17183,40.3,"Vermilion County, Illinois",2018,78407
687,0500000US17185,43.6,"Wabash County, Illinois",2018,11573
688,0500000US17187,39.3,"Warren County, Illinois",2018,17338
689,0500000US17189,43.4,"Washington County, Illinois",2018,14155
690,0500000US17191,43.3,"Wayne County, Illinois",2018,16487
691,0500000US17193,44.1,"White County, Illinois",2018,14025
692,0500000US17195,43.2,"Whiteside County, Illinois",2018,56396
693,0500000US17197,37.6,"Will County, Illinois",2018,688697
694,0500000US17199,40.9,"Williamson County, Illinois",2018,67299
695,0500000US17201,39.6,"Winnebago County, Illinois",2018,286174
696,0500000US17203,40.0,"Woodford County, Illinois",2018,38817
697,0500000US18001,33.4,"Adams County, Indiana",2018,35195
698,0500000US18003,35.8,"Allen County, Indiana",2018,370016
699,0500000US18005,37.7,"Bartholomew County, Indiana",2018,81893
700,0500000US18007,40.5,"Benton County, Indiana",2018,8667
701,0500000US18009,44.3,"Blackford County, Indiana",2018,12129
702,0500000US18011,38.0,"Boone County, Indiana",2018,64321
703,0500000US18013,49.2,"Brown County, Indiana",2018,15034
704,0500000US18015,42.8,"Carroll County, Indiana",2018,19994
705,0500000US18017,40.8,"Cass County, Indiana",2018,38084
706,0500000US18019,38.9,"Clark County, Indiana",2018,115702
707,0500000US18021,40.9,"Clay County, Indiana",2018,26268
708,0500000US18023,38.2,"Clinton County, Indiana",2018,32301
709,0500000US18025,43.6,"Crawford County, Indiana",2018,10581
710,0500000US18027,34.7,"Daviess County, Indiana",2018,32937
711,0500000US18029,42.7,"Dearborn County, Indiana",2018,49501
712,0500000US18031,38.9,"Decatur County, Indiana",2018,26552
713,0500000US18033,39.1,"DeKalb County, Indiana",2018,42704
714,0500000US18035,35.4,"Delaware County, Indiana",2018,115616
715,0500000US18037,40.4,"Dubois County, Indiana",2018,42418
716,0500000US18039,35.5,"Elkhart County, Indiana",2018,203604
717,0500000US18041,42.6,"Fayette County, Indiana",2018,23259
718,0500000US18043,39.9,"Floyd County, Indiana",2018,76809
719,0500000US18045,43.1,"Fountain County, Indiana",2018,16486
720,0500000US18047,42.0,"Franklin County, Indiana",2018,22842
721,0500000US18049,41.3,"Fulton County, Indiana",2018,20212
722,0500000US18051,40.3,"Gibson County, Indiana",2018,33596
723,0500000US18053,40.3,"Grant County, Indiana",2018,66944
724,0500000US18055,42.9,"Greene County, Indiana",2018,32295
725,0500000US18057,36.9,"Hamilton County, Indiana",2018,316095
726,0500000US18059,39.9,"Hancock County, Indiana",2018,73830
727,0500000US18061,42.5,"Harrison County, Indiana",2018,39712
728,0500000US18063,37.7,"Hendricks County, Indiana",2018,160940
729,0500000US18065,42.2,"Henry County, Indiana",2018,48483
730,0500000US18067,41.7,"Howard County, Indiana",2018,82387
