,fips,year,employed_persons,unemployment_rate,total_pop,poverty_rate,per_capita_income_2007,per_capita_income_2006,per_capita_income_2005,per_capita_income_2008,per_capita_income_2003,per_capita_income_2004,per_capita_income_2009,per_capita_income_2002
4554,27025,2001,23038.0,4.5,43466.0,,,,,,,,,
4555,27027,2001,27447.0,3.3,51513.0,,,,,,,,,
4556,27029,2001,3964.0,9.7,8384.0,,,,,,,,,
4557,27031,2001,3072.0,4.6,5155.0,,,,,,,,,
4558,27033,2001,6235.0,3.8,12140.0,,,,,,,,,
4559,27035,2001,28641.0,4.4,55973.0,,,,,,,,,
4560,27037,2001,212973.0,3.1,363602.0,,,,,,,,,
4561,27039,2001,10134.0,3.4,18118.0,,,,,,,,,
4562,27041,2001,18024.0,3.6,33201.0,,,,,,,,,
4563,27043,2001,8173.0,4.3,15929.0,,,,,,,,,
4564,27045,2001,11572.0,3.6,21184.0,,,,,,,,,
4565,27047,2001,16618.0,4.6,32474.0,,,,,,,,,
4566,27049,2001,24909.0,3.4,44574.0,,,,,,,,,
4567,27051,2001,3138.0,5.4,6261.0,,,,,,,,,
4568,27053,2001,644557.0,3.5,1123375.0,,,,,,,,,
4569,27055,2001,10651.0,4.3,19863.0,,,,,,,,,
4570,27057,2001,8879.0,5.1,18533.0,,,,,,,,,
4571,27059,2001,17741.0,4.2,32428.0,,,,,,,,,
4572,27061,2001,20847.0,6.2,43810.0,,,,,,,,,
4573,27063,2001,6225.0,3.3,10952.0,,,,,,,,,
4574,27065,2001,7537.0,6.3,15266.0,,,,,,,,,
4575,27067,2001,22422.0,3.5,41272.0,,,,,,,,,
4576,27069,2001,2513.0,5.2,5188.0,,,,,,,,,
4577,27071,2001,6843.0,5.6,14124.0,,,,,,,,,
4578,27073,2001,4074.0,4.0,7914.0,,,,,,,,,
4579,27075,2001,5961.0,5.2,11145.0,,,,,,,,,
4580,27077,2001,2240.0,4.5,4452.0,,,,,,,,,
4581,27079,2001,14282.0,5.0,25654.0,,,,,,,,,
4582,27081,2001,3417.0,3.5,6335.0,,,,,,,,,
4583,27083,2001,14401.0,3.7,25474.0,,,,,,,,,
4584,27085,2001,19516.0,3.6,35144.0,,,,,,,,,
4585,27087,2001,2514.0,5.6,5211.0,,,,,,,,,
4586,27089,2001,4876.0,6.9,9948.0,,,,,,,,,
4587,27091,2001,11542.0,3.9,21500.0,,,,,,,,,
4588,27093,2001,11986.0,4.8,22862.0,,,,,,,,,
4589,27095,2001,11320.0,5.4,22865.0,,,,,,,,,
4590,27097,2001,16258.0,5.3,32102.0,,,,,,,,,
4591,27099,2001,19590.0,3.4,38755.0,,,,,,,,,
4592,27101,2001,5467.0,3.7,9111.0,,,,,,,,,
4593,27103,2001,17957.0,3.0,30297.0,,,,,,,,,
4594,27105,2001,11043.0,3.4,20847.0,,,,,,,,,
4595,27107,2001,3628.0,4.2,7328.0,,,,,,,,,
4596,27109,2001,72109.0,2.8,126737.0,,,,,,,,,
4597,27111,2001,28335.0,4.4,57076.0,,,,,,,,,
4598,27113,2001,7482.0,5.0,13373.0,,,,,,,,,
4599,27115,2001,13087.0,6.2,27125.0,,,,,,,,,
4600,27117,2001,5386.0,3.4,9854.0,,,,,,,,,
4601,27119,2001,15183.0,4.8,31096.0,,,,,,,,,
4602,27121,2001,5841.0,3.6,11153.0,,,,,,,,,
4603,27123,2001,275723.0,3.5,512926.0,,,,,,,,,
4604,27125,2001,2081.0,7.1,4273.0,,,,,,,,,
4605,27127,2001,8635.0,4.0,16666.0,,,,,,,,,
4606,27129,2001,8794.0,5.0,16880.0,,,,,,,,,
4607,27131,2001,31207.0,3.6,57731.0,,,,,,,,,
4608,27133,2001,5192.0,2.6,9696.0,,,,,,,,,
4609,27135,2001,9173.0,3.5,16164.0,,,,,,,,,
4610,27137,2001,97545.0,5.7,201307.0,,,,,,,,,
4611,27139,2001,56027.0,3.3,96903.0,,,,,,,,,
4612,27141,2001,38042.0,3.8,68220.0,,,,,,,,,
4613,27143,2001,8667.0,3.9,15395.0,,,,,,,,,
4614,27145,2001,76683.0,3.8,135241.0,,,,,,,,,
4615,27147,2001,18931.0,3.8,34154.0,,,,,,,,,
4616,27149,2001,5570.0,3.4,9988.0,,,,,,,,,
4617,27151,2001,5501.0,4.5,11220.0,,,,,,,,,
4618,27153,2001,12163.0,4.5,24567.0,,,,,,,,,
4619,27155,2001,1784.0,4.6,3978.0,,,,,,,,,
4620,27157,2001,12108.0,3.3,21764.0,,,,,,,,,
4621,27159,2001,6286.0,5.9,13737.0,,,,,,,,,
4622,27161,2001,10313.0,3.7,19486.0,,,,,,,,,
4623,27163,2001,116504.0,3.0,207206.0,,,,,,,,,
4624,27165,2001,5910.0,3.5,11856.0,,,,,,,,,
4625,27167,2001,3440.0,3.9,6989.0,,,,,,,,,
4626,27169,2001,27815.0,3.7,50072.0,,,,,,,,,
4627,27171,2001,52091.0,3.8,93922.0,,,,,,,,,
4628,27173,2001,5504.0,5.3,11136.0,,,,,,,,,
4629,28001,2001,13126.0,6.6,33945.0,,,,,,,,,
4630,28003,2001,15435.0,5.6,34746.0,,,,,,,,,
4631,28005,2001,5047.0,5.1,13471.0,,,,,,,,,
4632,28007,2001,7432.0,7.1,19595.0,,,,,,,,,
4633,28009,2001,2732.0,6.8,8006.0,,,,,,,,,
4634,28011,2001,14760.0,7.0,39723.0,,,,,,,,,
4635,28013,2001,6154.0,8.2,14991.0,,,,,,,,,
4636,28015,2001,4678.0,5.8,10699.0,,,,,,,,,
4637,28017,2001,7532.0,10.1,19266.0,,,,,,,,,
4638,28019,2001,3504.0,9.0,9545.0,,,,,,,,,
4639,28021,2001,3812.0,7.9,11519.0,,,,,,,,,
4640,28023,2001,6811.0,9.2,17556.0,,,,,,,,,
4641,28025,2001,8959.0,8.0,21811.0,,,,,,,,,
4642,28027,2001,10663.0,7.3,30172.0,,,,,,,,,
4643,28029,2001,11608.0,5.7,28857.0,,,,,,,,,
4644,28031,2001,7791.0,5.0,19332.0,,,,,,,,,
4645,28033,2001,59155.0,2.8,113401.0,,,,,,,,,
4646,28035,2001,33394.0,4.3,71846.0,,,,,,,,,
4647,28037,2001,3034.0,7.0,8286.0,,,,,,,,,
4648,28039,2001,7468.0,8.2,19459.0,,,,,,,,,
4649,28041,2001,4340.0,7.4,13231.0,,,,,,,,,
4650,28043,2001,9552.0,6.2,22898.0,,,,,,,,,
4651,28045,2001,18910.0,4.1,44172.0,,,,,,,,,
4652,28047,2001,86721.0,4.3,190922.0,,,,,,,,,
4653,28049,2001,116686.0,4.8,248941.0,,,,,,,,,
4654,28051,2001,6287.0,12.4,21091.0,,,,,,,,,
4655,28053,2001,3713.0,10.7,10969.0,,,,,,,,,
4656,28055,2001,755.0,11.5,2157.0,,,,,,,,,
4657,28057,2001,10163.0,5.3,22869.0,,,,,,,,,
4658,28059,2001,57108.0,5.6,133069.0,,,,,,,,,
4659,28061,2001,6861.0,5.8,18230.0,,,,,,,,,
4660,28063,2001,2621.0,11.8,9436.0,,,,,,,,,
4661,28065,2001,4879.0,7.7,13630.0,,,,,,,,,
4662,28067,2001,27749.0,4.5,64855.0,,,,,,,,,
4663,28069,2001,4048.0,7.7,10712.0,,,,,,,,,
4664,28071,2001,18510.0,3.7,39292.0,,,,,,,,,
4665,28073,2001,19537.0,3.5,41100.0,,,,,,,,,
4666,28075,2001,31769.0,5.4,77780.0,,,,,,,,,
4667,28077,2001,5066.0,7.4,13235.0,,,,,,,,,
4668,28079,2001,8641.0,5.7,21563.0,,,,,,,,,
4669,28081,2001,36963.0,4.9,76537.0,,,,,,,,,
4670,28083,2001,13007.0,8.9,36775.0,,,,,,,,,
4671,28085,2001,13696.0,5.4,33188.0,,,,,,,,,
4672,28087,2001,25477.0,6.3,60958.0,,,,,,,,,
4673,28089,2001,38693.0,3.8,76580.0,,,,,,,,,
4674,28091,2001,9741.0,5.6,25391.0,,,,,,,,,
4675,28093,2001,14368.0,6.3,35052.0,,,,,,,,,
4676,28095,2001,15718.0,7.9,38005.0,,,,,,,,,
4677,28097,2001,4669.0,8.6,12042.0,,,,,,,,,
4678,28099,2001,12423.0,5.5,28396.0,,,,,,,,,
4679,28101,2001,8966.0,5.4,21715.0,,,,,,,,,
4680,28103,2001,4069.0,10.0,12434.0,,,,,,,,,
4681,28105,2001,19673.0,4.7,43186.0,,,,,,,,,
4682,28107,2001,13470.0,7.6,34401.0,,,,,,,,,
4683,28109,2001,20365.0,4.4,49083.0,,,,,,,,,
4684,28111,2001,4857.0,5.7,12156.0,,,,,,,,,
4685,28113,2001,14496.0,6.3,38739.0,,,,,,,,,
4686,28115,2001,12670.0,5.3,27274.0,,,,,,,,,
4687,28117,2001,11423.0,5.1,25452.0,,,,,,,,,
4688,28119,2001,3639.0,8.3,9952.0,,,,,,,,,
4689,28121,2001,63030.0,3.4,118774.0,,,,,,,,,
4690,28123,2001,11928.0,4.9,28321.0,,,,,,,,,
4691,28125,2001,2365.0,9.5,6303.0,,,,,,,,,
4692,28127,2001,11269.0,4.8,27376.0,,,,,,,,,
4693,28129,2001,6782.0,4.9,16181.0,,,,,,,,,
4694,28131,2001,6431.0,4.7,14130.0,,,,,,,,,
4695,28133,2001,9246.0,10.5,34042.0,,,,,,,,,
4696,28135,2001,5292.0,9.0,14981.0,,,,,,,,,
4697,28137,2001,11151.0,4.3,25653.0,,,,,,,,,
4698,28139,2001,8812.0,6.1,20979.0,,,,,,,,,
4699,28141,2001,7917.0,7.4,19020.0,,,,,,,,,
4700,28143,2001,3831.0,5.9,9416.0,,,,,,,,,
4701,28145,2001,11581.0,4.8,25649.0,,,,,,,,,
4702,28147,2001,5682.0,6.0,15114.0,,,,,,,,,
4703,28149,2001,22519.0,4.7,49292.0,,,,,,,,,
4704,28151,2001,22785.0,9.0,61221.0,,,,,,,,,
4705,28153,2001,8110.0,6.7,21258.0,,,,,,,,,
4706,28155,2001,3957.0,9.0,10250.0,,,,,,,,,
4707,28157,2001,3146.0,7.6,10280.0,,,,,,,,,
4708,28159,2001,7322.0,9.7,20031.0,,,,,,,,,
4709,28161,2001,5234.0,6.4,13265.0,,,,,,,,,
4710,28163,2001,9758.0,6.7,27764.0,,,,,,,,,
4711,29001,2001,13197.0,4.2,24967.0,,,,,,,,,
4712,29003,2001,8710.0,4.3,16580.0,,,,,,,,,
4713,29005,2001,3453.0,3.3,6344.0,,,,,,,,,
4714,29007,2001,12584.0,4.2,25784.0,,,,,,,,,
4715,29009,2001,17030.0,4.3,33981.0,,,,,,,,,
4716,29011,2001,6533.0,3.7,12684.0,,,,,,,,,
4717,29013,2001,7726.0,4.7,16801.0,,,,,,,,,
4718,29015,2001,7500.0,6.2,17399.0,,,,,,,,,
4719,29017,2001,5924.0,5.8,12294.0,,,,,,,,,
4720,29019,2001,77320.0,2.9,138181.0,,,,,,,,,
4721,29021,2001,41044.0,5.0,86026.0,,,,,,,,,
4722,29023,2001,19138.0,5.5,40837.0,,,,,,,,,
4723,29025,2001,4230.0,4.4,9006.0,,,,,,,,,
4724,29027,2001,21512.0,3.8,41490.0,,,,,,,,,
4725,29029,2001,19292.0,5.1,37497.0,,,,,,,,,
4726,29031,2001,38246.0,3.8,69340.0,,,,,,,,,
4727,29033,2001,5240.0,4.3,10136.0,,,,,,,,,
4728,29035,2001,2476.0,6.3,5915.0,,,,,,,,,
4729,29037,2001,43819.0,3.7,84504.0,,,,,,,,,
4730,29039,2001,6010.0,4.9,13901.0,,,,,,,,,
4731,29041,2001,4336.0,5.4,8276.0,,,,,,,,,
4732,29043,2001,30553.0,4.0,56824.0,,,,,,,,,
4733,29045,2001,3336.0,5.9,7433.0,,,,,,,,,
4734,29047,2001,104059.0,3.3,188024.0,,,,,,,,,
4735,29049,2001,9649.0,3.8,19371.0,,,,,,,,,
4736,29051,2001,38652.0,3.4,71650.0,,,,,,,,,
4737,29053,2001,8063.0,4.7,16714.0,,,,,,,,,
4738,29055,2001,10970.0,5.1,22876.0,,,,,,,,,
4739,29057,2001,3849.0,4.1,7920.0,,,,,,,,,
4740,29059,2001,6833.0,5.2,15802.0,,,,,,,,,
4741,29061,2001,3958.0,4.2,7972.0,,,,,,,,,
4742,29063,2001,4755.0,4.8,13111.0,,,,,,,,,
4743,29065,2001,6421.0,6.7,15088.0,,,,,,,,,
4744,29067,2001,5954.0,7.0,13070.0,,,,,,,,,
4745,29069,2001,14317.0,6.1,33006.0,,,,,,,,,
4746,29071,2001,49076.0,4.8,94872.0,,,,,,,,,
4747,29073,2001,7619.0,4.8,15395.0,,,,,,,,,
4748,29075,2001,3399.0,4.0,6875.0,,,,,,,,,
4749,29077,2001,127418.0,3.8,243305.0,,,,,,,,,
4750,29079,2001,5184.0,4.2,10427.0,,,,,,,,,
4751,29081,2001,4557.0,3.6,8779.0,,,,,,,,,
4752,29083,2001,10760.0,5.2,22307.0,,,,,,,,,
4753,29085,2001,3256.0,6.7,9036.0,,,,,,,,,
4754,29087,2001,2699.0,4.1,5310.0,,,,,,,,,
4755,29089,2001,5153.0,4.1,10155.0,,,,,,,,,
4756,29091,2001,18494.0,4.4,37259.0,,,,,,,,,
4757,29093,2001,4778.0,6.6,10616.0,,,,,,,,,
4758,29095,2001,329360.0,4.8,657012.0,,,,,,,,,
4759,29097,2001,51781.0,4.3,105628.0,,,,,,,,,
4760,29099,2001,106899.0,4.4,200682.0,,,,,,,,,
4761,29101,2001,23679.0,4.0,49355.0,,,,,,,,,
4762,29103,2001,2235.0,4.3,4296.0,,,,,,,,,
4763,29105,2001,16095.0,5.5,32889.0,,,,,,,,,
4764,29107,2001,16569.0,4.1,32927.0,,,,,,,,,
4765,29109,2001,17856.0,4.3,35665.0,,,,,,,,,
4766,29111,2001,5409.0,4.6,10420.0,,,,,,,,,
4767,29113,2001,20542.0,4.5,40610.0,,,,,,,,,
4768,29115,2001,6803.0,6.4,13617.0,,,,,,,,,
4769,29117,2001,7387.0,3.8,14596.0,,,,,,,,,
4770,29119,2001,10500.0,4.2,21688.0,,,,,,,,,
4771,29121,2001,7888.0,7.0,15613.0,,,,,,,,,
4772,29123,2001,5356.0,6.1,11855.0,,,,,,,,,
4773,29125,2001,4507.0,4.9,8822.0,,,,,,,,,
4774,29127,2001,14312.0,4.9,28115.0,,,,,,,,,
4775,29129,2001,2009.0,3.4,3750.0,,,,,,,,,
4776,29131,2001,12304.0,5.4,23911.0,,,,,,,,,
4777,29133,2001,5892.0,7.6,13424.0,,,,,,,,,
4778,29135,2001,7199.0,4.3,14805.0,,,,,,,,,
4779,29137,2001,4571.0,5.2,9291.0,,,,,,,,,
4780,29139,2001,6189.0,4.8,12120.0,,,,,,,,,
4781,29141,2001,9158.0,5.9,19543.0,,,,,,,,,
4782,29143,2001,9040.0,6.4,19638.0,,,,,,,,,
4783,29145,2001,26105.0,5.0,52939.0,,,,,,,,,
4784,29147,2001,12367.0,3.0,22070.0,,,,,,,,,
4785,29149,2001,4260.0,4.7,10219.0,,,,,,,,,
4786,29151,2001,7076.0,4.8,13046.0,,,,,,,,,
4787,29153,2001,4374.0,5.3,9447.0,,,,,,,,,
4788,29155,2001,7830.0,7.2,19887.0,,,,,,,,,
4789,29157,2001,9938.0,3.7,18171.0,,,,,,,,,
4790,29159,2001,20353.0,5.5,39577.0,,,,,,,,,
4791,29161,2001,19690.0,4.1,40219.0,,,,,,,,,
4792,29163,2001,8602.0,4.8,18258.0,,,,,,,,,
4793,29165,2001,44067.0,3.1,76143.0,,,,,,,,,
4794,29167,2001,12669.0,4.4,27421.0,,,,,,,,,
4795,29169,2001,14841.0,5.5,43558.0,,,,,,,,,
4796,29171,2001,2534.0,3.9,5203.0,,,,,,,,,
4797,29173,2001,5479.0,4.6,9704.0,,,,,,,,,
4798,29175,2001,11711.0,5.1,24679.0,,,,,,,,,
4799,29177,2001,11446.0,4.1,23427.0,,,,,,,,,
4800,29179,2001,2460.0,7.7,6557.0,,,,,,,,,
4801,29181,2001,5851.0,6.1,13460.0,,,,,,,,,
4802,29183,2001,165051.0,3.5,294908.0,,,,,,,,,
4803,29185,2001,4363.0,5.1,9656.0,,,,,,,,,
4804,29186,2001,9200.0,4.5,18013.0,,,,,,,,,
4805,29187,2001,24875.0,6.1,56242.0,,,,,,,,,
4806,29189,2001,532164.0,4.0,1016243.0,,,,,,,,,
4807,29195,2001,12065.0,4.8,23399.0,,,,,,,,,
4808,29197,2001,2110.0,5.5,4184.0,,,,,,,,,
4809,29199,2001,2620.0,3.7,4956.0,,,,,,,,,
4810,29201,2001,19752.0,5.3,40206.0,,,,,,,,,
4811,29203,2001,3795.0,6.4,8303.0,,,,,,,,,
4812,29205,2001,3475.0,5.3,6787.0,,,,,,,,,
4813,29207,2001,14504.0,5.7,29772.0,,,,,,,,,
4814,29209,2001,14052.0,7.5,28841.0,,,,,,,,,
4815,29211,2001,3851.0,4.1,7237.0,,,,,,,,,
4816,29213,2001,22429.0,8.2,40609.0,,,,,,,,,
4817,29215,2001,10720.0,5.7,24174.0,,,,,,,,,
4818,29217,2001,10345.0,3.7,20514.0,,,,,,,,,
4819,29219,2001,13259.0,4.7,25426.0,,,,,,,,,
4820,29221,2001,9235.0,7.1,23514.0,,,,,,,,,
4821,29223,2001,5196.0,7.1,13368.0,,,,,,,,,
4822,29225,2001,14818.0,4.5,31863.0,,,,,,,,,
4823,29227,2001,1258.0,3.5,2324.0,,,,,,,,,
4824,29229,2001,8019.0,6.2,17963.0,,,,,,,,,
4825,29510,2001,151735.0,6.7,343243.0,,,,,,,,,
4826,30001,2001,4976.0,3.5,9058.0,,,,,,,,,
4827,30003,2001,4513.0,12.0,12783.0,,,,,,,,,
4828,30005,2001,2765.0,4.7,6748.0,,,,,,,,,
4829,30007,2001,2083.0,4.4,4438.0,,,,,,,,,
4830,30009,2001,4823.0,4.2,9665.0,,,,,,,,,
4831,30011,2001,703.0,3.3,1337.0,,,,,,,,,
4832,30013,2001,36451.0,4.5,80055.0,,,,,,,,,
4833,30015,2001,2613.0,3.6,5899.0,,,,,,,,,
4834,30017,2001,5584.0,4.1,11484.0,,,,,,,,,
4835,30019,2001,878.0,4.5,1999.0,,,,,,,,,
4836,30021,2001,4287.0,3.6,8963.0,,,,,,,,,
4837,30023,2001,3948.0,6.7,9303.0,,,,,,,,,
4838,30025,2001,1496.0,2.9,2741.0,,,,,,,,,
4839,30027,2001,5742.0,5.3,11736.0,,,,,,,,,
4840,30029,2001,37714.0,5.4,76171.0,,,,,,,,,
4841,30031,2001,40013.0,3.4,70120.0,,,,,,,,,
4842,30033,2001,655.0,3.2,1269.0,,,,,,,,,
4843,30035,2001,5316.0,7.5,13098.0,,,,,,,,,
4844,30037,2001,468.0,4.7,992.0,,,,,,,,,
4845,30039,2001,1244.0,6.3,2905.0,,,,,,,,,
4846,30041,2001,7524.0,4.4,16378.0,,,,,,,,,
4847,30043,2001,5092.0,4.4,10087.0,,,,,,,,,
4848,30045,2001,1109.0,4.1,2266.0,,,,,,,,,
4849,30047,2001,10864.0,7.3,26810.0,,,,,,,,,
4850,30049,2001,29577.0,4.1,56262.0,,,,,,,,,
4851,30051,2001,846.0,4.0,2163.0,,,,,,,,,
4852,30053,2001,6998.0,8.7,18646.0,,,,,,,,,
4853,30055,2001,1020.0,2.9,1874.0,,,,,,,,,
4854,30057,2001,3181.0,4.5,6856.0,,,,,,,,,
4855,30059,2001,893.0,5.8,1906.0,,,,,,,,,
4856,30061,2001,1846.0,6.5,3839.0,,,,,,,,,
4857,30063,2001,52548.0,4.0,97435.0,,,,,,,,,
4858,30065,2001,1917.0,5.7,4368.0,,,,,,,,,
4859,30067,2001,8217.0,4.8,15651.0,,,,,,,,,
4860,30069,2001,211.0,4.5,490.0,,,,,,,,,
4861,30071,2001,2126.0,4.2,4498.0,,,,,,,,,
4862,30073,2001,2754.0,4.4,6360.0,,,,,,,,,
4863,30075,2001,910.0,3.2,1814.0,,,,,,,,,
4864,30077,2001,2602.0,5.7,7033.0,,,,,,,,,
4865,30079,2001,561.0,5.4,1208.0,,,,,,,,,
4866,30081,2001,16301.0,5.1,36683.0,,,,,,,,,
4867,30083,2001,4591.0,4.8,9424.0,,,,,,,,,
4868,30085,2001,3877.0,5.9,10558.0,,,,,,,,,
4869,30087,2001,3974.0,6.0,9248.0,,,,,,,,,
4870,30089,2001,4051.0,7.3,10489.0,,,,,,,,,
4871,30091,2001,1829.0,4.1,3952.0,,,,,,,,,
4872,30093,2001,16077.0,5.3,33882.0,,,,,,,,,
4873,30095,2001,4449.0,3.8,8392.0,,,,,,,,,
4874,30097,2001,1973.0,3.0,3594.0,,,,,,,,,
4875,30099,2001,2797.0,4.0,6373.0,,,,,,,,,
4876,30101,2001,2332.0,3.6,5228.0,,,,,,,,,
4877,30103,2001,423.0,3.6,836.0,,,,,,,,,
4878,30105,2001,3539.0,4.2,7587.0,,,,,,,,,
4879,30107,2001,1040.0,4.1,2174.0,,,,,,,,,
4880,30109,2001,498.0,3.7,1032.0,,,,,,,,,
4881,30111,2001,69047.0,3.7,130801.0,,,,,,,,,
4882,31001,2001,16482.0,3.1,31021.0,,,,,,,,,
4883,31003,2001,3731.0,3.1,7242.0,,,,,,,,,
4884,31005,2001,264.0,3.3,423.0,,,,,,,,,
4885,31007,2001,408.0,2.4,808.0,,,,,,,,,
4886,31009,2001,305.0,2.6,564.0,,,,,,,,,
4887,31011,2001,3082.0,3.1,6146.0,,,,,,,,,
4888,31013,2001,5527.0,4.4,11985.0,,,,,,,,,
4889,31015,2001,1187.0,3.5,2390.0,,,,,,,,,
4890,31017,2001,1820.0,3.4,3510.0,,,,,,,,,
4891,31019,2001,24343.0,2.4,42418.0,,,,,,,,,
4892,31021,2001,3903.0,3.8,7659.0,,,,,,,,,
4893,31023,2001,4527.0,3.3,8878.0,,,,,,,,,
4894,31025,2001,13124.0,3.2,24460.0,,,,,,,,,
4895,31027,2001,4861.0,2.5,9470.0,,,,,,,,,
4896,31029,2001,2015.0,2.5,4003.0,,,,,,,,,
4897,31031,2001,3438.0,2.2,6060.0,,,,,,,,,
4898,31033,2001,5738.0,2.4,9943.0,,,,,,,,,
4899,31035,2001,3364.0,3.2,6944.0,,,,,,,,,
4900,31037,2001,5639.0,2.5,10440.0,,,,,,,,,
4901,31039,2001,5470.0,2.3,10054.0,,,,,,,,,
4902,31041,2001,6227.0,2.4,11593.0,,,,,,,,,
4903,31043,2001,10489.0,3.1,20331.0,,,,,,,,,
4904,31045,2001,4705.0,2.9,9162.0,,,,,,,,,
4905,31047,2001,11707.0,3.6,24359.0,,,,,,,,,
4906,31049,2001,1098.0,2.7,2085.0,,,,,,,,,
4907,31051,2001,3190.0,2.5,6156.0,,,,,,,,,
4908,31053,2001,18836.0,3.8,36143.0,,,,,,,,,
4909,31055,2001,249532.0,3.5,468125.0,,,,,,,,,
4910,31057,2001,1190.0,2.4,2179.0,,,,,,,,,
4911,31059,2001,3321.0,3.0,6493.0,,,,,,,,,
4912,31061,2001,1769.0,3.0,3467.0,,,,,,,,,
4913,31063,2001,1744.0,2.3,3069.0,,,,,,,,,
4914,31065,2001,2490.0,2.7,5232.0,,,,,,,,,
4915,31067,2001,12374.0,3.1,23039.0,,,,,,,,,
4916,31069,2001,1073.0,3.2,2306.0,,,,,,,,,
4917,31071,2001,996.0,2.7,1913.0,,,,,,,,,
4918,31073,2001,1054.0,3.0,2096.0,,,,,,,,,
4919,31075,2001,418.0,2.6,743.0,,,,,,,,,
4920,31077,2001,1343.0,3.0,2700.0,,,,,,,,,
4921,31079,2001,27685.0,3.3,53508.0,,,,,,,,,
4922,31081,2001,4799.0,2.5,9307.0,,,,,,,,,
4923,31083,2001,1893.0,2.7,3732.0,,,,,,,,,
4924,31085,2001,578.0,2.9,1088.0,,,,,,,,,
4925,31087,2001,1454.0,3.6,3095.0,,,,,,,,,
4926,31089,2001,5977.0,3.1,11346.0,,,,,,,,,
4927,31091,2001,418.0,3.7,745.0,,,,,,,,,
4928,31093,2001,3394.0,3.0,6448.0,,,,,,,,,
4929,31095,2001,4098.0,4.5,8288.0,,,,,,,,,
4930,31097,2001,2531.0,3.0,4491.0,,,,,,,,,
4931,31099,2001,3650.0,2.4,6842.0,,,,,,,,,
4932,31101,2001,4817.0,2.9,8767.0,,,,,,,,,
4933,31103,2001,429.0,2.5,966.0,,,,,,,,,
4934,31105,2001,2135.0,2.5,4055.0,,,,,,,,,
4935,31107,2001,4491.0,3.7,9177.0,,,,,,,,,
4936,31109,2001,146626.0,2.7,254630.0,,,,,,,,,
4937,31111,2001,18846.0,3.2,34669.0,,,,,,,,,
4938,31113,2001,431.0,2.5,780.0,,,,,,,,,
4939,31115,2001,330.0,2.9,715.0,,,,,,,,,
4940,31117,2001,285.0,1.7,534.0,,,,,,,,,
4941,31119,2001,18379.0,3.6,35601.0,,,,,,,,,
4942,31121,2001,4069.0,3.0,8045.0,,,,,,,,,
4943,31123,2001,2702.0,3.2,5344.0,,,,,,,,,
4944,31125,2001,1986.0,3.5,4039.0,,,,,,,,,
4945,31127,2001,3668.0,3.5,7446.0,,,,,,,,,
4946,31129,2001,2399.0,2.9,4947.0,,,,,,,,,
4947,31131,2001,8039.0,3.4,15554.0,,,,,,,,,
4948,31133,2001,1606.0,3.4,3020.0,,,,,,,,,
4949,31135,2001,1623.0,2.2,3125.0,,,,,,,,,
4950,31137,2001,5208.0,2.6,9704.0,,,,,,,,,
4951,31139,2001,3971.0,3.0,7731.0,,,,,,,,,
4952,31141,2001,16731.0,3.5,31319.0,,,,,,,,,
4953,31143,2001,2955.0,2.7,5533.0,,,,,,,,,
4954,31145,2001,5841.0,2.6,11483.0,,,,,,,,,
4955,31147,2001,4456.0,4.7,9260.0,,,,,,,,,
4956,31149,2001,962.0,3.1,1709.0,,,,,,,,,
4957,31151,2001,7658.0,2.9,14004.0,,,,,,,,,
4958,31153,2001,65235.0,2.6,126442.0,,,,,,,,,
4959,31155,2001,10697.0,3.2,19962.0,,,,,,,,,
4960,31157,2001,17796.0,4.1,36561.0,,,,,,,,,
4961,31159,2001,9085.0,2.8,16607.0,,,,,,,,,
4962,31161,2001,3095.0,2.7,5995.0,,,,,,,,,
4963,31163,2001,1773.0,2.7,3289.0,,,,,,,,,
4964,31165,2001,772.0,2.0,1406.0,,,,,,,,,
4965,31167,2001,3338.0,2.7,6374.0,,,,,,,,,
4966,31169,2001,2922.0,3.3,5884.0,,,,,,,,,
4967,31171,2001,383.0,5.4,717.0,,,,,,,,,
4968,31173,2001,2568.0,6.1,7085.0,,,,,,,,,
4969,31175,2001,2285.0,3.1,4623.0,,,,,,,,,
4970,31177,2001,10674.0,2.8,19134.0,,,,,,,,,
4971,31179,2001,5319.0,2.8,9788.0,,,,,,,,,
4972,31181,2001,1944.0,2.8,4017.0,,,,,,,,,
4973,31183,2001,501.0,2.3,858.0,,,,,,,,,
4974,31185,2001,7373.0,2.7,14438.0,,,,,,,,,
4975,32001,2001,11215.0,6.2,24342.0,,,,,,,,,
4976,32003,2001,726985.0,5.4,1460500.0,,,,,,,,,
4977,32005,2001,20876.0,4.6,42327.0,,,,,,,,,
4978,32007,2001,22642.0,4.8,45063.0,,,,,,,,,
4979,32009,2001,480.0,7.3,966.0,,,,,,,,,
4980,32011,2001,747.0,4.1,1641.0,,,,,,,,,
4981,32013,2001,7184.0,5.5,15211.0,,,,,,,,,
4982,32015,2001,2545.0,6.8,5450.0,,,,,,,,,
4983,32017,2001,1674.0,5.4,4194.0,,,,,,,,,
4984,32019,2001,18128.0,5.7,36012.0,,,,,,,,,
4985,32021,2001,1985.0,7.4,4852.0,,,,,,,,,
4986,32023,2001,13421.0,7.7,33684.0,,,,,,,,,
4987,32027,2001,2467.0,4.7,6597.0,,,,,,,,,
4988,32029,2001,1958.0,3.7,3382.0,,,,,,,,,
