,poverty_rate,fips,year,per_capita_income_2022
3428,13.2,13089,2003,72648.03
3429,14.7,13089,2004,70145.40000000001
3430,15.9,13089,2005,72590.64
3431,14.6,13089,2006,73623.42
3432,14.4,13089,2007,73489.26
3433,15.6,13089,2008,73855.8
3434,17.0,13089,2009,68626.04000000001
3435,19.4,13091,2002,45099.45
3436,18.3,13091,2003,44849.770000000004
3437,19.5,13091,2004,44163.6
3438,23.2,13091,2005,45206.32
3439,20.3,13091,2006,44621.979999999996
3440,21.8,13091,2007,45998.06
3441,22.6,13091,2008,45403.200000000004
3442,23.4,13091,2009,44857.91
3443,21.9,13093,2002,44840.399999999994
3444,21.3,13093,2003,45278.030000000006
3445,21.6,13093,2004,43764.24
3446,22.5,13093,2005,44934.24
3447,25.3,13093,2006,43480.26
3448,26.7,13093,2007,42977.72
3449,27.2,13093,2008,44020.8
3450,30.1,13093,2009,42783.73
3451,21.6,13095,2002,48630.45
3452,21.8,13095,2003,48599.46000000001
3453,22.3,13095,2004,47620.560000000005
3454,22.9,13095,2005,53766.96
3455,27.9,13095,2006,46439.68
3456,25.3,13095,2007,46963.659999999996
3457,25.3,13095,2008,48234.15
3458,28.0,13095,2009,45145.61
3459,9.3,13097,2002,81010.05
3460,10.0,13097,2003,79226.49
3461,10.6,13097,2004,77943.84
3462,9.7,13097,2005,80611.68000000001
3463,11.2,13097,2006,80784.72
3464,10.5,13097,2007,79035.78
3465,9.9,13097,2008,78200.1
3466,12.3,13097,2009,69593.26000000001
3467,24.7,13099,2002,41776.35
3468,23.5,13099,2003,42236.740000000005
3469,23.9,13099,2004,41118.48
3470,28.1,13099,2005,44253.28
3471,25.6,13099,2006,41412.9
3472,28.9,13099,2007,40758.259999999995
3473,25.9,13099,2008,42877.350000000006
3474,35.9,13099,2009,37094.12
3475,21.0,13101,2002,43145.85
3476,19.6,13101,2003,42731.01
3477,19.9,13101,2004,41712.840000000004
3478,25.7,13101,2005,46896.56
3479,25.0,13101,2006,44373.78
3480,27.1,13101,2007,46050.6
3481,26.7,13101,2008,48498.75
3482,27.2,13101,2009,39032.670000000006
3483,9.0,13103,2002,78434.4
3484,9.9,13103,2003,79725.59000000001
3485,10.1,13103,2004,79848.6
3486,9.6,13103,2005,79830.4
3487,9.7,13103,2006,78305.64
3488,9.9,13103,2007,76867.44
3489,10.1,13103,2008,80940.6
3490,10.9,13103,2009,74908.86
3491,15.3,13105,2002,48211.35
3492,16.1,13105,2003,48076.21000000001
3493,16.5,13105,2004,47302.32
3494,19.8,13105,2005,49076.24
3495,22.8,13105,2006,41069.799999999996
3496,16.9,13105,2007,47348.479999999996
3497,18.6,13105,2008,47231.100000000006
3498,20.8,13105,2009,45025.05
3499,23.0,13107,2002,40062.0
3500,22.0,13107,2003,41048.560000000005
3501,22.3,13107,2004,40622.4
3502,28.3,13107,2005,40491.28
3503,26.2,13107,2006,39929.54
3504,27.0,13107,2007,37236.659999999996
3505,26.2,13107,2008,40818.600000000006
3506,26.5,13107,2009,37042.060000000005
3507,21.3,13109,2002,42848.85
3508,20.7,13109,2003,44047.990000000005
3509,21.2,13109,2004,42801.72
3510,24.4,13109,2005,42865.520000000004
3511,23.8,13109,2006,43645.24
3512,23.1,13109,2007,49026.92
3513,24.8,13109,2008,44913.15
3514,27.9,13109,2009,41802.810000000005
3515,14.1,13111,2002,51239.1
3516,13.3,13111,2003,51189.950000000004
3517,13.2,13111,2004,50372.4
3518,13.7,13111,2005,53286.64
3519,14.6,13111,2006,51495.659999999996
3520,15.3,13111,2007,50708.2
3521,15.2,13111,2008,48780.9
3522,18.8,13111,2009,46166.26
3523,4.4,13113,2002,123413.4
3524,5.2,13113,2003,119812.98000000001
3525,5.3,13113,2004,118059.24
3526,4.3,13113,2005,117838.0
3527,4.5,13113,2006,117584.02
3528,5.3,13113,2007,112415.72
3529,4.7,13113,2008,111615.3
3530,5.5,13113,2009,106162.67000000001
3531,15.0,13115,2002,57583.35
3532,15.0,13115,2003,56053.76
3533,15,13115,2004,58933.68
3534,19.3,13115,2005,57919.6
3535,17.1,13115,2006,57078.7
3536,16.6,13115,2007,60612.7
3537,18.4,13115,2008,56517.75000000001
3538,19.8,13115,2009,54364.340000000004
3539,4.9,13117,2002,122522.4
3540,5.7,13117,2003,117731.25
3541,5.5,13117,2004,116031.24
3542,5.2,13117,2005,124036.56
3543,5.2,13117,2006,121896.86
3544,5.2,13117,2007,121151.56
3545,5.0,13117,2008,119645.1
3546,6.6,13117,2009,115856.79000000001
3547,14.1,13119,2002,52687.799999999996
3548,14.6,13119,2003,53574.36
3549,15,13119,2004,52408.200000000004
3550,14.8,13119,2005,52146.64
3551,15.5,13119,2006,51789.119999999995
3552,15.9,13119,2007,51994.719999999994
3553,18.8,13119,2008,50098.5
3554,20.0,13119,2009,47978.770000000004
3555,15.0,13121,2002,76012.2
3556,16.3,13121,2003,73892.56
3557,15.6,13121,2004,71477.64
3558,15.9,13121,2005,78860.64
3559,15.7,13121,2006,79499.92
3560,14.2,13121,2007,82433.84
3561,14.9,13121,2008,84620.70000000001
3562,17.6,13121,2009,77148.81000000001
3563,14.1,13123,2002,56385.45
3564,12.9,13123,2003,56929.600000000006
3565,12.7,13123,2004,57049.200000000004
3566,13.8,13123,2005,56699.04
3567,16.8,13123,2006,55999.76
3568,14.7,13123,2007,56660.84
3569,17.1,13123,2008,54897.75
3570,20.5,13123,2009,52436.75000000001
3571,13.0,13125,2002,50260.649999999994
3572,13.8,13125,2003,49824.670000000006
3573,14,13125,2004,51494.04
3574,15.5,13125,2005,50243.6
3575,16.8,13125,2006,49898.42
3576,16.0,13125,2007,52531.479999999996
3577,16.8,13125,2008,49450.5
3578,18.5,13125,2009,46756.73
3579,14.1,13127,2002,62638.95
3580,14.9,13127,2003,62374.62
3581,15.1,13127,2004,62763.48
3582,16,13127,2005,62485.68
3583,17.1,13127,2006,69424.45999999999
3584,13.2,13127,2007,65689.2
3585,17.0,13127,2008,67818.6
3586,16.8,13127,2009,63548.82000000001
3587,11.9,13129,2002,62680.2
3588,12.0,13129,2003,63590.170000000006
3589,12.1,13129,2004,62936.64
3590,13,13129,2005,58851.36
3591,12.5,13129,2006,60335.96
3592,14.3,13129,2007,60731.979999999996
3593,13.0,13129,2008,59115.15
3594,17.7,13129,2009,55693.240000000005
3595,19.4,13131,2002,46802.25
3596,19.1,13131,2003,47243.840000000004
3597,18.8,13131,2004,46328.880000000005
3598,21.2,13131,2005,46524.16
3599,22.2,13131,2006,47029.52
3600,22.2,13131,2007,46945.2
3601,22.4,13131,2008,48178.8
3602,23.8,13131,2009,43896.170000000006
3603,18.0,13133,2002,52171.35
3604,18.0,13133,2003,53962.37
3605,18.2,13133,2004,52976.04
3606,20.9,13133,2005,54878.08
3607,21.5,13133,2006,55319.4
3608,20.9,13133,2007,55145.7
3609,19.0,13133,2008,52934.850000000006
3610,19.9,13133,2009,52899.810000000005
3611,7.0,13135,2002,95977.2
3612,8.2,13135,2003,91314.37000000001
3613,8.9,13135,2004,87976.2
3614,7.5,13135,2005,93397.92
3615,9.0,13135,2006,92346.45999999999
3616,8.4,13135,2007,90887.09999999999
3617,9.6,13135,2008,89541.45000000001
3618,13.7,13135,2009,80462.84000000001
3619,12.1,13137,2002,59576.549999999996
3620,12.1,13137,2003,59450.86
3621,11.7,13137,2004,59914.920000000006
3622,11.5,13137,2005,56715.76
3623,12.6,13137,2006,60446.92
3624,14.4,13137,2007,59208.32
3625,13.5,13137,2008,61258.950000000004
3626,17.7,13137,2009,50920.16
3627,11.2,13139,2002,72161.09999999999
3628,12.0,13139,2003,71474.34000000001
3629,12,13139,2004,71680.44
3630,10.8,13139,2005,73505.68000000001
3631,13.4,13139,2006,68346.98
3632,12.0,13139,2007,73504.87999999999
3633,14.2,13139,2008,71662.05
3634,15.1,13139,2009,67587.58
3635,25.8,13141,2002,37068.9
3636,24.0,13141,2003,37933.21
3637,24.6,13141,2004,37903.32
3638,27.9,13141,2005,39219.04
3639,31.6,13141,2006,37260.659999999996
3640,26.8,13141,2007,38944.92
3641,31.4,13141,2008,37852.65
3642,31.6,13141,2009,34389.740000000005
3643,15.1,13143,2002,54012.75
3644,14.7,13143,2003,53497.08
3645,15.1,13143,2004,53988.48
3646,16.3,13143,2005,55106.08
3647,16.8,13143,2006,53757.2
3648,15.9,13143,2007,54985.24
3649,19.2,13143,2008,53604.450000000004
3650,19.2,13143,2009,50903.72
3651,8.7,13145,2002,81747.59999999999
3652,8.4,13145,2003,82045.6
3653,8.5,13145,2004,81393.0
3654,9.5,13145,2005,81292.64
3655,9.4,13145,2006,82422.84
3656,9.4,13145,2007,87731.86
3657,8.7,13145,2008,83732.40000000001
3658,8.8,13145,2009,86790.87000000001
3659,13.8,13147,2002,53108.549999999996
3660,14.1,13147,2003,52753.26
3661,14.3,13147,2004,52729.560000000005
3662,16.3,13147,2005,53894.64
3663,21.5,13147,2006,53777.64
3664,17.8,13147,2007,52067.14
3665,16.6,13147,2008,53450.55
3666,19.7,13147,2009,48419.91
3667,15.1,13149,2002,53902.2
3668,14.8,13149,2003,52896.55
3669,15.3,13149,2004,53233.44
3670,15.9,13149,2005,55089.36
3671,16.4,13149,2006,52995.08
3672,16.4,13149,2007,59747.92
3673,16.7,13149,2008,53816.4
3674,20.4,13149,2009,50479.020000000004
3675,6.4,13151,2002,98650.2
3676,6.6,13151,2003,98367.78
3677,7,13151,2004,97401.72
3678,6.3,13151,2005,91719.84
3679,8.1,13151,2006,89451.28
3680,7.4,13151,2007,90020.9
3681,8.1,13151,2008,85318.65000000001
3682,7.6,13151,2009,87532.04000000001
3683,10.0,13153,2002,74683.95
3684,11.3,13153,2003,74570.37000000001
3685,11.8,13153,2004,73529.04000000001
3686,12.4,13153,2005,74361.44
3687,13.0,13153,2006,71764.84
3688,11.3,13153,2007,75133.62
3689,11.4,13153,2008,77969.25
3690,13.7,13153,2009,69504.21
3691,19.2,13155,2002,47805.45
3692,17.4,13155,2003,48101.97
3693,17.9,13155,2004,46728.24
3694,20.1,13155,2005,46385.840000000004
3695,20.4,13155,2006,46100.96
3696,36.2,13155,2007,48140.84
3697,22.3,13155,2008,46168.65
3698,23.3,13155,2009,48839.130000000005
3699,11.7,13157,2002,66024.75
3700,12.2,13157,2003,66914.82
3701,11.8,13157,2004,68477.76000000001
3702,12.7,13157,2005,67144.48
3703,15.2,13157,2006,60283.4
3704,12.2,13157,2007,70744.4
3705,12.1,13157,2008,69294.15000000001
3706,14.3,13157,2009,69309.67
3707,13.2,13159,2002,65043.0
3708,13.8,13159,2003,63838.11
3709,14,13159,2004,62852.4
3710,15.1,13159,2005,64077.12
3711,15.4,13159,2006,61801.799999999996
3712,16.2,13159,2007,63466.899999999994
3713,15.4,13159,2008,57846.15
3714,15.5,13159,2009,61592.46000000001
3715,17.6,13161,2002,45538.35
3716,17.8,13161,2003,46319.700000000004
3717,17.5,13161,2004,46174.44
3718,19.9,13161,2005,44598.32
3719,21.5,13161,2006,42837.86
3720,20.8,13161,2007,46192.6
3721,19.1,13161,2008,44212.5
3722,23.8,13161,2009,43093.350000000006
3723,19.4,13163,2002,43231.649999999994
3724,20.2,13163,2003,43658.37
3725,20.4,13163,2004,43949.880000000005
3726,27.5,13163,2005,42868.56
3727,21.9,13163,2006,41890.32
3728,23.6,13163,2007,43973.14
3729,22.9,13163,2008,42107.850000000006
3730,26.5,13163,2009,40873.950000000004
3731,22.5,13165,2002,38940.0
3732,22.1,13165,2003,39058.600000000006
3733,22.8,13165,2004,38380.68
3734,27.7,13165,2005,39445.520000000004
3735,25.5,13165,2006,39624.4
3736,25.4,13165,2007,39975.84
3737,26.8,13165,2008,38346.75
3738,28.7,13165,2009,36085.8
3739,24.4,13167,2002,38888.85
3740,22.3,13167,2003,39151.98
3741,22.9,13167,2004,39446.16
3742,27,13167,2005,40539.92
3743,27.5,13167,2006,38710.44
3744,31.9,13167,2007,40200.2
3745,28.2,13167,2008,38750.4
3746,31.0,13167,2009,37372.23
3747,10.1,13169,2002,70636.5
3748,10.7,13169,2003,70376.32
3749,10.7,13169,2004,70402.8
3750,11.5,13169,2005,69505.04
3751,11.8,13169,2006,66573.08
3752,12.2,13169,2007,71925.84
3753,12.1,13169,2008,69805.8
3754,13.3,13169,2009,67976.66
3755,15.0,13171,2002,58241.7
3756,13.5,13171,2003,58451.05
3757,13.7,13171,2004,58033.560000000005
3758,15.7,13171,2005,58482.0
3759,17.2,13171,2006,56688.88
3760,16.7,13171,2007,58110.659999999996
3761,15.5,13171,2008,56251.8
3762,18.8,13171,2009,55213.740000000005
3763,20.4,13173,2002,46589.399999999994
3764,18.8,13173,2003,46752.79
3765,18.8,13173,2004,46606.560000000005
3766,19.8,13173,2005,47258.32
3767,23.0,13173,2006,47001.78
3768,20.3,13173,2007,48338.22
3769,21.4,13173,2008,45538.200000000004
3770,21.3,13173,2009,50917.420000000006
3771,16.9,13175,2002,52148.25
3772,17.7,13175,2003,51970.8
3773,18.2,13175,2004,51773.28
3774,18.6,13175,2005,54756.48
3775,24.8,13175,2006,52875.36
3776,23.0,13175,2007,51250.64
3777,21.0,13175,2008,52212.600000000006
3778,22.4,13175,2009,49972.12
3779,9.3,13177,2002,79825.34999999999
3780,9.1,13177,2003,78510.04000000001
3781,9.5,13177,2004,78744.12000000001
3782,8.9,13177,2005,87632.56
3783,8.9,13177,2006,84865.42
3784,9.6,13177,2007,78733.31999999999
3785,10.1,13177,2008,80581.5
3786,10.0,13177,2009,78150.28
3787,15.0,13179,2002,55091.85
3788,15.1,13179,2003,54770.590000000004
3789,15.6,13179,2004,57794.880000000005
3790,18.5,13179,2005,58328.48
3791,16.8,13179,2006,55170.479999999996
3792,17.7,13179,2007,58210.06
3793,15.4,13179,2008,53995.950000000004
3794,17.3,13179,2009,56546.75000000001
3795,14.8,13181,2002,50829.899999999994
3796,15.0,13181,2003,50380.12
3797,15.6,13181,2004,49732.8
3798,17.6,13181,2005,46814.48
3799,20.5,13181,2006,50302.84
3800,18.2,13181,2007,51489.2
3801,18.4,13181,2008,49083.3
3802,20.9,13181,2009,49565.23
3803,20.8,13183,2002,48120.6
3804,19.4,13183,2003,47156.9
3805,18.3,13183,2004,49771.8
3806,21.4,13183,2005,50807.520000000004
3807,20.4,13183,2006,49943.68
3808,21.2,13183,2007,53014.28
3809,23.2,13183,2008,51526.8
3810,23.0,13183,2009,51180.46000000001
3811,17.3,13185,2002,52767.0
3812,17.8,13185,2003,52716.23
3813,18,13185,2004,51926.16
3814,18,13185,2005,57038.0
3815,21.6,13185,2006,52888.5
3816,20.5,13185,2007,54905.719999999994
3817,19.6,13185,2008,55632.15
3818,23.6,13185,2009,52255.91
3819,12.8,13187,2002,63828.6
3820,13.1,13187,2003,63641.69
3821,13,13187,2004,63839.880000000005
3822,14.6,13187,2005,62630.08
3823,13.1,13187,2006,64479.439999999995
3824,13.3,13187,2007,66146.44
3825,15.1,13187,2008,61391.25000000001
3826,16.5,13187,2009,61939.07000000001
3827,16.5,13189,2002,52371.0
3828,17.6,13189,2003,52711.4
3829,17.8,13189,2004,51768.6
3830,20.8,13189,2005,51660.24
3831,21.5,13189,2006,51244.54
3832,19.4,13189,2007,52035.899999999994
3833,17.8,13189,2008,53562.600000000006
3834,20.2,13189,2009,46234.76
3835,18.4,13191,2002,48107.399999999994
3836,17.4,13191,2003,48158.32
3837,17.5,13191,2004,48445.8
3838,20.2,13191,2005,50725.44
3839,19.5,13191,2006,49664.82
3840,18.3,13191,2007,51156.92
3841,18.8,13191,2008,49135.950000000004
3842,21.2,13191,2009,47482.83
3843,25.7,13193,2002,37809.75
3844,21.3,13193,2003,37843.05
3845,22.5,13193,2004,36884.64
3846,29.6,13193,2005,38212.8
3847,29.7,13193,2006,37923.5
3848,28.3,13193,2007,39393.64
3849,26.5,13193,2008,39654.9
3850,28.1,13193,2009,38128.47
3851,12.5,13195,2002,59896.649999999994
3852,12.8,13195,2003,60101.3
3853,13.4,13195,2004,58776.12
3854,14.3,13195,2005,58136.96
3855,15.5,13195,2006,59198.619999999995
3856,12.2,13195,2007,60530.34
3857,16.3,13195,2008,55875.15
3858,18.3,13195,2009,55993.270000000004
3859,20.6,13197,2002,45916.2
3860,20.1,13197,2003,47074.79
3861,21.6,13197,2004,46892.04
3862,24.4,13197,2005,47948.4
3863,23.6,13197,2006,48597.56
3864,21.1,13197,2007,48923.259999999995
3865,24.1,13197,2008,47225.700000000004
3866,24.7,13197,2009,45312.75
3867,17.1,13199,2002,50084.1
3868,17.5,13199,2003,49794.08
3869,18,13199,2004,48350.64
3870,21.6,13199,2005,48305.6
3871,19.6,13199,2006,55366.119999999995
3872,20.9,13199,2007,49832.06
3873,18.7,13199,2008,48014.100000000006
3874,20.0,13199,2009,47759.57000000001
3875,19.4,13201,2002,44025.299999999996
3876,19.1,13201,2003,43634.22
3877,19,13201,2004,43015.44
3878,22.5,13201,2005,44221.36
3879,22.1,13201,2006,48658.88
3880,21.4,13201,2007,45290.899999999994
3881,25.7,13201,2008,43684.65
3882,23.6,13201,2009,44009.880000000005
3883,22.5,13205,2002,41644.35
3884,22.4,13205,2003,40885.950000000004
3885,23.2,13205,2004,40266.72
3886,26.6,13205,2005,41464.08
3887,25.3,13205,2006,42191.08
3888,25.3,13205,2007,43639.439999999995
3889,27.3,13205,2008,43055.55
3890,26.1,13205,2009,47584.21000000001
3891,11.6,13207,2002,69491.4
3892,11.6,13207,2003,69362.02
3893,11.6,13207,2004,69430.92
3894,11.4,13207,2005,74635.04
3895,11.9,13207,2006,67707.5
3896,11.4,13207,2007,71600.66
3897,13.7,13207,2008,70353.90000000001
3898,13.0,13207,2009,73712.85
3899,20.5,13209,2002,46889.7
3900,18.5,13209,2003,48546.33
3901,19.1,13209,2004,47628.36
3902,22.4,13209,2005,47679.36
3903,20.4,13209,2006,48629.68
3904,21.8,13209,2007,49644.619999999995
3905,23.0,13209,2008,48448.8
3906,25.3,13209,2009,46310.11
3907,11.7,13211,2002,65561.09999999999
3908,12.1,13211,2003,65708.93000000001
3909,12.3,13211,2004,65320.32
3910,13,13211,2005,65290.08
3911,12.3,13211,2006,65749.64
3912,13.0,13211,2007,67087.9
3913,13.5,13211,2008,63251.55
3914,15.5,13211,2009,60685.520000000004
3915,12.7,13213,2002,59436.299999999996
3916,12.8,13213,2003,59536.19
3917,13,13213,2004,59553.0
3918,14.8,13213,2005,57443.840000000004
3919,13.8,13213,2006,60273.18
3920,15.6,13213,2007,50860.14
3921,13.7,13213,2008,57493.8
3922,20.6,13213,2009,52845.01
3923,16.9,13215,2002,55656.149999999994
3924,16.9,13215,2003,55372.73
3925,17.1,13215,2004,54802.8
3926,19.6,13215,2005,53130.08
3927,17.3,13215,2006,58992.76
3928,18.6,13215,2007,58354.899999999994
3929,18.3,13215,2008,54372.600000000006
3930,17.5,13215,2009,53512.200000000004
3931,10.9,13217,2002,74058.59999999999
3932,11.1,13217,2003,74116.35
3933,11.7,13217,2004,73449.48
3934,11.4,13217,2005,75010.48
3935,11.8,13217,2006,72823.34
3936,11.2,13217,2007,70992.9
3937,11.7,13217,2008,73286.1
3938,12.8,13217,2009,68687.69
3939,6.7,13219,2002,94528.5
3940,7.1,13219,2003,93262.47
3941,7,13219,2004,96666.96
3942,6.8,13219,2005,95708.32
3943,6.9,13219,2006,97215.56
3944,7.1,13219,2007,100638.23999999999
3945,6.9,13219,2008,104021.55
3946,8.4,13219,2009,102243.1
3947,12.6,13221,2002,58771.35
3948,12.4,13221,2003,59260.880000000005
3949,12.8,13221,2004,58535.880000000005
3950,14.6,13221,2005,61382.16
3951,14.5,13221,2006,59116.86
3952,14.3,13221,2007,61789.88
3953,14.2,13221,2008,59173.200000000004
3954,15.8,13221,2009,57315.32000000001
3955,6.5,13223,2002,91693.79999999999
3956,6.8,13223,2003,91863.38
3957,6.9,13223,2004,91729.56
3958,6.5,13223,2005,86623.28
3959,7.4,13223,2006,89049.78
3960,6.9,13223,2007,84955.76
3961,7.7,13223,2008,87207.3
3962,7.2,13223,2009,87218.31000000001
3963,18.4,13225,2002,54616.649999999994
3964,18.9,13225,2003,54065.41
3965,20,13225,2004,53085.240000000005
3966,21.4,13225,2005,55928.4
3967,22.1,13225,2006,54964.619999999995
3968,20.8,13225,2007,56098.52
3969,20.6,13225,2008,59683.50000000001
3970,22.5,13225,2009,53697.15
3971,10.5,13227,2002,71204.09999999999
3972,10.2,13227,2003,72395.26000000001
3973,10.4,13227,2004,72546.24
3974,10.4,13227,2005,72499.44
3975,11.4,13227,2006,70061.02
3976,11.3,13227,2007,71876.14
3977,12.1,13227,2008,70499.70000000001
3978,12.0,13227,2009,69582.3
3979,16.7,13229,2002,49986.75
3980,16.6,13229,2003,51347.73
3981,16.8,13229,2004,50751.48
3982,20.4,13229,2005,48971.36
3983,18.7,13229,2006,50405.04
3984,17.9,13229,2007,52785.659999999996
3985,17.6,13229,2008,49573.350000000006
3986,20.2,13229,2009,48600.75000000001
3987,10.1,13231,2002,74043.75
3988,10.5,13231,2003,74573.59000000001
3989,10.5,13231,2004,73967.40000000001
3990,10.6,13231,2005,72649.92
3991,9.9,13231,2006,74103.76
3992,11.1,13231,2007,72481.06
3993,10.6,13231,2008,77143.05
3994,12.1,13231,2009,76273.38
3995,14.5,13233,2002,53463.299999999996
3996,14.7,13233,2003,53707.990000000005
3997,15,13233,2004,53841.840000000004
3998,16.5,13233,2005,55663.92
3999,15.5,13233,2006,54085.7
4000,17.6,13233,2007,53695.88
4001,16.4,13233,2008,52740.450000000004
4002,22.5,13233,2009,52044.93000000001
4003,18.0,13235,2002,51070.799999999996
4004,16.9,13235,2003,50529.850000000006
4005,17.5,13235,2004,49628.28
4006,19.9,13235,2005,50666.16
4007,19.6,13235,2006,50056.1
4008,18.3,13235,2007,55487.92
4009,20.2,13235,2008,47286.450000000004
4010,23.2,13235,2009,48196.600000000006
4011,13.6,13237,2002,58779.6
4012,13.6,13237,2003,57731.380000000005
4013,14.1,13237,2004,58069.44
4014,16.5,13237,2005,59102.16
4015,15.1,13237,2006,59664.36
4016,14.9,13237,2007,62661.759999999995
4017,15.8,13237,2008,57585.600000000006
4018,16.9,13237,2009,56997.48
4019,22.3,13239,2002,41060.25
4020,20.1,13239,2003,41655.530000000006
4021,21.2,13239,2004,41213.64
4022,24.2,13239,2005,42000.64
4023,23.8,13239,2006,39904.72
4024,23.6,13239,2007,41005.34
4025,23.1,13239,2008,42670.8
4026,26.0,13239,2009,39417.64000000001
4027,12.7,13241,2002,56050.5
4028,12.1,13241,2003,54844.65
4029,12.1,13241,2004,55287.96
4030,12.6,13241,2005,55104.56
4031,13.8,13241,2006,56739.979999999996
4032,14.0,13241,2007,55646.96
4033,18.2,13241,2008,50110.65
4034,17.2,13241,2009,50535.19
4035,25.0,13243,2002,37045.799999999996
4036,23.8,13243,2003,37025.170000000006
4037,24.1,13243,2004,36664.68
4038,30.6,13243,2005,36458.72
4039,28.4,13243,2006,34839.979999999996
4040,25.6,13243,2007,37611.54
4041,27.2,13243,2008,37976.850000000006
4042,24.8,13243,2009,36126.9
4043,18.7,13245,2002,51711.0
4044,18.7,13245,2003,51793.700000000004
4045,20,13245,2004,51129.0
4046,22.7,13245,2005,55162.32
4047,19.4,13245,2006,51298.56
4048,23.9,13245,2007,52460.479999999996
4049,23.8,13245,2008,50926.05
4050,22.6,13245,2009,47336.240000000005
4051,9.7,13247,2002,84196.2
4052,10.9,13247,2003,81499.81
4053,11.8,13247,2004,79276.08
4054,11.4,13247,2005,80187.6
4055,11.4,13247,2006,80863.56
4056,11.3,13247,2007,79011.64
4057,12.8,13247,2008,78444.45000000001
4058,13.2,13247,2009,70233.05
4059,15.8,13249,2002,50171.549999999996
4060,15.4,13249,2003,51503.9
4061,15.6,13249,2004,51559.560000000005
4062,18,13249,2005,52570.72
4063,18.0,13249,2006,51857.74
4064,17.8,13249,2007,53410.46
