,poverty_rate,fips,year,per_capita_income_2022,total_pop,employed_persons,unemployment_rate
17840,15.2,41047,2007,62301.079999999994,306964.0,142759.0,5.4
17841,15.8,41047,2008,64083.15,309729.0,144909.0,6.3
17842,16.4,41047,2009,59441.560000000005,313389.0,140618.0,10.7
17843,12.3,41049,2002,63318.75,11313.0,5352.0,7.5
17844,13.1,41049,2003,65155.090000000004,11317.0,5293.0,8.0
17845,13.7,41049,2004,68435.64,11275.0,5181.0,8.2
17846,16.1,41049,2005,66539.52,11162.0,5049.0,7.6
17847,17.1,41049,2006,61810.56,11203.0,5166.0,6.6
17848,15.1,41049,2007,65611.09999999999,11048.0,5007.0,5.5
17849,14.2,41049,2008,67733.55,11002.0,5094.0,6.1
17850,14.2,41049,2009,63402.23,11102.0,5267.0,9.0
17851,11.8,41051,2002,68562.45,676653.0,347455.0,8.0
17852,12.9,41051,2003,67267.41,679348.0,342527.0,8.3
17853,14.2,41051,2004,66041.04000000001,672526.0,337936.0,7.5
17854,17.3,41051,2005,65443.6,674862.0,339048.0,6.1
17855,15.5,41051,2006,66491.31999999999,683767.0,346995.0,5.2
17856,15.0,41051,2007,69403.92,697799.0,358612.0,4.9
17857,14.1,41051,2008,69352.20000000001,712989.0,365102.0,5.6
17858,15.1,41051,2009,69327.48000000001,727721.0,352178.0,10.1
17859,9.7,41053,2002,70611.75,64135.0,31514.0,6.3
17860,10.3,41053,2003,69985.09000000001,65060.0,31973.0,6.7
17861,11.3,41053,2004,70516.68000000001,66569.0,32586.0,6.7
17862,15.4,41053,2005,69191.92,68585.0,33612.0,5.6
17863,13.2,41053,2006,68859.44,71027.0,35025.0,5.0
17864,10.8,41053,2007,67506.8,72791.0,36368.0,4.9
17865,11.9,41053,2008,72233.1,74346.0,37423.0,5.4
17866,13.2,41053,2009,73807.38,74934.0,36419.0,9.1
17867,11.9,41055,2002,56865.6,1763.0,825.0,10.0
17868,12.9,41055,2003,58476.810000000005,1758.0,846.0,10.6
17869,14.4,41055,2004,59969.520000000004,1682.0,809.0,9.2
17870,16.3,41055,2005,58985.12,1678.0,824.0,6.8
17871,16.4,41055,2006,55811.42,1682.0,831.0,5.9
17872,15.5,41055,2007,56734.68,1713.0,880.0,4.9
17873,16.3,41055,2008,59007.15,1691.0,916.0,5.6
17874,16.7,41055,2009,65038.01,1733.0,955.0,8.8
17875,11.8,41057,2002,56241.899999999994,24396.0,11243.0,6.6
17876,11.7,41057,2003,56019.950000000004,24565.0,11197.0,7.3
17877,12.9,41057,2004,56863.560000000005,24780.0,11364.0,7.1
17878,13.5,41057,2005,57647.520000000004,24974.0,11523.0,6.2
17879,14.8,41057,2006,54513.479999999996,25160.0,11708.0,5.5
17880,13.8,41057,2007,59485.219999999994,25243.0,11753.0,4.9
17881,15.6,41057,2008,49212.9,25151.0,11897.0,5.2
17882,15.6,41057,2009,56105.61000000001,25179.0,11649.0,9.2
17883,13.3,41059,2002,59068.35,72150.0,34712.0,7.6
17884,13.8,41059,2003,59410.61,72820.0,34690.0,8.1
17885,14.9,41059,2004,59885.28,73463.0,34046.0,8.1
17886,15.5,41059,2005,59284.56,73765.0,33402.0,7.9
17887,16.0,41059,2006,63126.02,73984.0,33484.0,6.7
17888,15.1,41059,2007,57897.659999999996,74269.0,34322.0,5.8
17889,15.2,41059,2008,60627.15,74488.0,35125.0,6.3
17890,16.4,41059,2009,65339.41,75199.0,34991.0,9.4
17891,12.0,41061,2002,57426.6,24472.0,11534.0,6.4
17892,13.0,41061,2003,57467.340000000004,24607.0,11425.0,7.2
17893,13.8,41061,2004,57827.64,24513.0,11229.0,7.3
17894,14.7,41061,2005,56734.0,24675.0,10954.0,6.8
17895,15.2,41061,2006,61296.64,24754.0,11248.0,5.9
17896,16.7,41061,2007,56619.659999999996,25263.0,11496.0,5.5
17897,15.0,41061,2008,56559.600000000006,25473.0,11309.0,7.7
17898,16.8,41061,2009,55019.200000000004,25580.0,11176.0,11.2
17899,11.8,41063,2002,54397.2,7042.0,3355.0,8.5
17900,12.3,41063,2003,53262.020000000004,7008.0,3267.0,9.6
17901,12.6,41063,2004,54239.64,6899.0,3242.0,9.0
17902,13.7,41063,2005,54808.16,6877.0,3269.0,7.5
17903,14.1,41063,2006,55925.299999999996,6835.0,3378.0,6.6
17904,14.4,41063,2007,54921.34,6884.0,3407.0,6.1
17905,13.9,41063,2008,57454.65,6900.0,3389.0,7.3
17906,15.3,41063,2009,52346.33,6948.0,3312.0,11.6
17907,13.2,41065,2002,57020.7,23699.0,11562.0,9.0
17908,13.4,41065,2003,55034.630000000005,23885.0,11608.0,9.6
17909,14.1,41065,2004,55341.0,23817.0,11758.0,8.7
17910,14.7,41065,2005,57899.840000000004,23929.0,11783.0,7.1
17911,16.0,41065,2006,57021.76,24159.0,12407.0,5.5
17912,14.6,41065,2007,56868.159999999996,24451.0,12514.0,4.9
17913,17.1,41065,2008,55193.4,24617.0,12513.0,5.8
17914,16.2,41065,2009,57560.55,24981.0,12862.0,8.7
17915,7.7,41067,2002,88920.15,468549.0,245954.0,6.8
17916,8.7,41067,2003,87236.24,474336.0,245563.0,7.3
17917,9.3,41067,2004,87255.48,480207.0,248412.0,6.2
17918,9.7,41067,2005,81829.2,490773.0,254903.0,5.2
17919,9.6,41067,2006,86805.76,502226.0,265065.0,4.4
17920,8.6,41067,2007,87643.81999999999,508842.0,270191.0,4.3
17921,9.5,41067,2008,88527.6,515815.0,273704.0,5.1
17922,10.0,41067,2009,83600.14,524699.0,263525.0,9.1
17923,15.5,41069,2002,44251.35,1534.0,671.0,7.7
17924,13.0,41069,2003,47267.990000000005,1516.0,679.0,7.6
17925,13.3,41069,2004,45848.4,1473.0,619.0,7.9
17926,17.5,41069,2005,47918.0,1414.0,623.0,6.3
17927,16.0,41069,2006,47800.4,1425.0,593.0,6.5
17928,17.3,41069,2007,46181.24,1419.0,574.0,5.6
17929,16.8,41069,2008,43511.850000000006,1399.0,579.0,5.7
17930,20.6,41069,2009,43250.9,1411.0,596.0,8.7
17931,10.5,41071,2002,71690.84999999999,87370.0,40339.0,7.3
17932,10.8,41071,2003,70297.43000000001,88619.0,40302.0,8.0
17933,11.2,41071,2004,70931.64,89447.0,40673.0,7.3
17934,13,41071,2005,71406.56,90847.0,41431.0,6.1
17935,13.3,41071,2006,71360.42,93198.0,42998.0,5.2
17936,11.7,41071,2007,73453.76,95875.0,44001.0,5.0
17937,12.5,41071,2008,74071.8,97537.0,44735.0,6.2
17938,12.3,41071,2009,70796.12000000001,98647.0,42798.0,11.2
17939,6.4,42001,2002,75193.8,93934.0,50057.0,4.1
17940,7.4,42001,2003,75954.97,95503.0,49216.0,4.2
17941,7.7,42001,2004,75564.84,97300.0,50649.0,4.0
17942,7.6,42001,2005,71464.32,98606.0,52546.0,3.6
17943,7.8,42001,2006,77263.2,99899.0,53356.0,3.5
17944,7.4,42001,2007,75311.12,100502.0,53971.0,3.5
17945,7.8,42001,2008,74417.40000000001,101056.0,53856.0,4.3
17946,7.2,42001,2009,76566.56000000001,101252.0,50934.0,7.4
17947,9.7,42003,2002,67753.95,1265577.0,609582.0,5.3
17948,10.7,42003,2003,66763.48000000001,1258420.0,601473.0,5.6
17949,11.4,42003,2004,65803.92,1247531.0,600577.0,5.3
17950,12.3,42003,2005,63235.04,1234787.0,597220.0,5.0
17951,12.3,42003,2006,63815.14,1226025.0,599523.0,4.6
17952,11.6,42003,2007,65890.84,1222482.0,606795.0,4.3
17953,12.4,42003,2008,65850.3,1221071.0,611134.0,4.8
17954,13.0,42003,2009,63310.44,1222171.0,596378.0,6.7
17955,10.4,42005,2002,54697.5,71747.0,31348.0,6.6
17956,11.0,42005,2003,55657.700000000004,71645.0,31037.0,6.8
17957,12.3,42005,2004,54740.4,71404.0,31149.0,7.0
17958,13.6,42005,2005,53961.520000000004,70602.0,30923.0,6.1
17959,12.4,42005,2006,53720.7,70030.0,31140.0,5.4
17960,13.1,42005,2007,57108.14,69845.0,31159.0,5.2
17961,10.9,42005,2008,55424.25000000001,69611.0,31364.0,5.9
17962,12.5,42005,2009,57989.36000000001,69120.0,30106.0,9.0
17963,9.6,42007,2002,61259.549999999996,178277.0,84949.0,6.0
17964,10.4,42007,2003,61078.57000000001,177523.0,84174.0,6.2
17965,11.4,42007,2004,61913.28,176395.0,84433.0,5.7
17966,10.7,42007,2005,62660.48,174820.0,84400.0,5.6
17967,10.8,42007,2006,61382.78,173259.0,84794.0,4.9
17968,9.9,42007,2007,63640.14,172161.0,84814.0,4.7
17969,11.6,42007,2008,61280.55,171336.0,85414.0,5.5
17970,11.5,42007,2009,61043.090000000004,170524.0,82732.0,8.0
17971,10.2,42009,2002,56383.799999999996,49742.0,22943.0,7.5
17972,10.6,42009,2003,56140.700000000004,49812.0,21710.0,8.3
17973,10.8,42009,2004,56252.04,49829.0,22179.0,7.6
17974,13.7,42009,2005,56080.4,49691.0,21725.0,7.2
17975,13.9,42009,2006,54330.979999999996,49871.0,21789.0,5.9
17976,12.6,42009,2007,54324.939999999995,49889.0,22191.0,5.8
17977,13.2,42009,2008,53667.9,50052.0,22753.0,6.8
17978,11.7,42009,2009,56785.130000000005,49889.0,21656.0,10.8
17979,9.0,42011,2002,73632.9,381338.0,186339.0,5.9
17980,10.1,42011,2003,72794.54000000001,385846.0,181249.0,6.0
17981,10.5,42011,2004,71772.48,390848.0,185475.0,5.2
17982,11.1,42011,2005,76866.4,395933.0,189121.0,4.9
17983,10.5,42011,2006,73036.5,401834.0,192443.0,4.5
17984,11.1,42011,2007,74720.4,405223.0,194242.0,4.4
17985,11.3,42011,2008,73564.20000000001,407737.0,195056.0,5.4
17986,12.1,42011,2009,72937.43000000001,409904.0,186244.0,8.7
17987,12.2,42013,2002,55301.399999999994,127631.0,60694.0,5.9
17988,12.2,42013,2003,55223.0,127353.0,60547.0,5.4
17989,13.4,42013,2004,54888.6,127194.0,61527.0,5.3
17990,14,42013,2005,52508.4,126730.0,61470.0,5.2
17991,12.0,42013,2006,57983.9,127002.0,61613.0,4.6
17992,13.8,42013,2007,59137.32,127048.0,62299.0,4.3
17993,14.3,42013,2008,54182.25,127112.0,62047.0,5.2
17994,14.6,42013,2009,52544.98,127161.0,60496.0,7.1
17995,11.0,42015,2002,59107.95,62585.0,31065.0,5.2
17996,11.2,42015,2003,59275.37,62388.0,29746.0,5.3
17997,11.8,42015,2004,58312.8,62386.0,30563.0,5.1
17998,14,42015,2005,56312.96,62501.0,30584.0,5.0
17999,14.4,42015,2006,55255.159999999996,62345.0,29223.0,4.8
18000,14.0,42015,2007,53718.6,62343.0,29337.0,4.9
18001,15.2,42015,2008,54044.55,62318.0,29447.0,5.3
18002,14.1,42015,2009,55035.64000000001,62418.0,28747.0,8.3
18003,4.9,42017,2002,101029.5,607157.0,322692.0,4.8
18004,5.6,42017,2003,100702.28,610174.0,320352.0,4.7
18005,5.9,42017,2004,100925.76000000001,613763.0,322769.0,4.6
18006,5.6,42017,2005,98150.96,616302.0,327346.0,4.2
18007,4.9,42017,2006,102602.95999999999,619544.0,332417.0,4.0
18008,5.2,42017,2007,100376.95999999999,621336.0,333787.0,3.9
18009,5.1,42017,2008,102196.35,623297.0,336113.0,4.7
18010,4.2,42017,2009,103976.15000000001,624648.0,319056.0,7.2
18011,7.3,42019,2002,74297.84999999999,177146.0,88069.0,5.3
18012,8.2,42019,2003,74760.35,178289.0,88168.0,5.6
18013,8.3,42019,2004,74525.88,178912.0,89288.0,5.5
18014,8.4,42019,2005,73498.08,179522.0,90334.0,4.8
18015,8.3,42019,2006,76626.64,181009.0,92013.0,4.4
18016,8.8,42019,2007,76712.65999999999,181690.0,92956.0,4.2
18017,8.8,42019,2008,77487.3,182673.0,94437.0,4.7
18018,8.9,42019,2009,75080.11,183337.0,92801.0,6.9
18019,11.7,42021,2002,50567.549999999996,149831.0,61523.0,7.0
18020,11.8,42021,2003,50402.66,148836.0,61945.0,7.0
18021,12.4,42021,2004,51054.12,147886.0,62421.0,6.8
18022,13.5,42021,2005,52072.16,146975.0,63042.0,6.2
18023,13.1,42021,2006,50374.38,146093.0,64217.0,5.5
18024,13.9,42021,2007,52909.2,145283.0,64634.0,5.5
18025,15.5,42021,2008,51201.450000000004,144646.0,65176.0,6.2
18026,15.5,42021,2009,52340.850000000006,144186.0,63222.0,8.5
18027,10.3,42023,2002,53827.95,5775.0,2387.0,7.9
18028,10.0,42023,2003,54385.8,5702.0,2408.0,7.5
18029,10.5,42023,2004,54217.8,5535.0,2461.0,7.0
18030,11.9,42023,2005,51029.44,5431.0,2435.0,7.0
18031,11.6,42023,2006,54103.22,5341.0,2445.0,6.3
18032,12.1,42023,2007,53649.02,5274.0,2399.0,6.2
18033,13.0,42023,2008,50676.3,5186.0,2303.0,9.0
18034,13.1,42023,2009,50054.32000000001,5106.0,1961.0,16.9
18035,7.8,42025,2002,61031.85,59820.0,27745.0,6.8
18036,9.1,42025,2003,62493.76,60452.0,27631.0,7.4
18037,10,42025,2004,61897.68,61274.0,27937.0,6.4
18038,9.8,42025,2005,67282.8,62358.0,28436.0,6.0
18039,11.1,42025,2006,60804.619999999995,63105.0,28921.0,6.0
18040,10.6,42025,2007,62100.85999999999,64339.0,29382.0,5.6
18041,11.0,42025,2008,64023.75000000001,64947.0,29413.0,6.8
18042,11.2,42025,2009,61574.65,65204.0,28304.0,10.0
18043,10.4,42027,2002,61155.6,140821.0,68974.0,4.2
18044,11.5,42027,2003,60729.200000000004,142926.0,67508.0,4.4
18045,12.1,42027,2004,60255.0,144238.0,68646.0,4.4
18046,20.1,42027,2005,59334.72,145543.0,69530.0,4.0
18047,18.3,42027,2006,60696.58,148734.0,70053.0,3.8
18048,14.7,42027,2007,63854.56,149498.0,71036.0,3.6
18049,14.8,42027,2008,64588.05,151645.0,72142.0,4.3
18050,18.0,42027,2009,65713.42,153052.0,71000.0,5.8
18051,4.8,42029,2002,111853.5,447842.0,235824.0,4.0
18052,5.3,42029,2003,109550.84000000001,455111.0,236739.0,4.1
18053,5.5,42029,2004,109050.24,462902.0,241142.0,3.7
18054,5.8,42029,2005,110584.56,470506.0,247099.0,3.7
18055,6.7,42029,2006,113056.56,479137.0,254444.0,3.4
18056,5.5,42029,2007,117830.18,486156.0,258591.0,3.2
18057,5.8,42029,2008,115488.45000000001,491473.0,262937.0,3.9
18058,6.3,42029,2009,111490.6,496291.0,251584.0,6.2
18059,12.4,42031,2002,52636.649999999994,41220.0,18899.0,5.1
18060,12.7,42031,2003,52779.020000000004,41293.0,18577.0,5.7
18061,12.7,42031,2004,53211.6,40509.0,19213.0,5.6
18062,15.5,42031,2005,52853.44,40458.0,19816.0,4.9
18063,13.1,42031,2006,55431.82,40615.0,19639.0,5.0
18064,16.5,42031,2007,51152.659999999996,40399.0,19298.0,4.9
18065,14.4,42031,2008,56824.200000000004,40355.0,19496.0,6.3
18066,14.3,42031,2009,52270.98,40173.0,18717.0,9.4
18067,12.4,42033,2002,53004.6,82925.0,38239.0,7.2
18068,12.7,42033,2003,53194.4,82422.0,37958.0,7.2
18069,13.6,42033,2004,53334.840000000004,82040.0,38404.0,6.8
18070,15.5,42033,2005,50085.520000000004,81816.0,38380.0,5.9
18071,13.2,42033,2006,50044.42,82461.0,38740.0,5.5
18072,15.3,42033,2007,52065.719999999994,82558.0,38510.0,5.7
18073,16.0,42033,2008,50387.4,82130.0,37958.0,6.7
18074,14.2,42033,2009,51142.100000000006,81942.0,36704.0,9.9
18075,11.9,42035,2002,53420.399999999994,38007.0,17703.0,7.6
18076,12.4,42035,2003,53189.57,38143.0,17255.0,7.2
18077,13,42035,2004,53292.72,38227.0,17627.0,6.5
18078,13.4,42035,2005,55410.08,38418.0,17824.0,6.1
18079,14.2,42035,2006,52847.619999999995,38730.0,17801.0,5.6
18080,13.3,42035,2007,52515.86,38859.0,18126.0,5.4
18081,16.0,42035,2008,50616.9,38955.0,18219.0,6.2
18082,16.3,42035,2009,49733.740000000005,39074.0,17643.0,8.8
18083,10.3,42037,2002,58913.25,64601.0,30653.0,6.2
18084,11.1,42037,2003,58956.590000000004,65001.0,30428.0,6.7
18085,11.5,42037,2004,59078.76,65337.0,31372.0,6.5
18086,12.6,42037,2005,55072.64,65535.0,32063.0,5.9
18087,11.8,42037,2006,57286.02,65882.0,32716.0,5.6
18088,13.1,42037,2007,59808.979999999996,66196.0,33394.0,5.2
18089,14.4,42037,2008,58588.65,66645.0,34201.0,5.9
18090,13.7,42037,2009,58004.43000000001,67220.0,33355.0,8.5
18091,13.1,42039,2002,55230.45,90031.0,40356.0,6.9
18092,12.3,42039,2003,54722.29,89846.0,38711.0,6.9
18093,13.2,42039,2004,55202.16,89682.0,39522.0,6.4
18094,13.7,42039,2005,54549.76,89452.0,40416.0,5.8
18095,14.0,42039,2006,52605.26,89496.0,40385.0,5.3
18096,14.1,42039,2007,52074.24,89544.0,40631.0,5.1
18097,15.9,42039,2008,54453.600000000006,89023.0,41029.0,5.6
18098,16.2,42039,2009,52491.55,89044.0,38680.0,9.8
18099,5.5,42041,2002,79358.4,217318.0,113157.0,4.2
18100,6.2,42041,2003,79013.97,219351.0,112165.0,4.2
18101,6.7,42041,2004,79143.48,221225.0,113863.0,3.9
18102,7.3,42041,2005,83525.52,223361.0,115396.0,3.8
18103,6.3,42041,2006,81730.8,226835.0,117968.0,3.4
18104,6.4,42041,2007,82837.12,228718.0,119042.0,3.4
18105,7.6,42041,2008,81720.90000000001,231357.0,120245.0,4.3
18106,6.7,42041,2009,79618.92000000001,233910.0,116715.0,6.6
18107,8.2,42043,2002,73421.7,254339.0,128364.0,4.9
18108,8.9,42043,2003,73346.77,255585.0,126358.0,4.9
18109,10.3,42043,2004,72947.16,256194.0,127249.0,4.7
18110,10.4,42043,2005,73545.2,257673.0,128305.0,4.3
18111,10.3,42043,2006,71291.8,260312.0,129501.0,4.1
18112,11.0,42043,2007,70997.16,263096.0,130371.0,4.1
18113,10.8,42043,2008,70401.15000000001,265395.0,131355.0,4.7
18114,12.6,42043,2009,66845.04000000001,267090.0,126950.0,7.4
18115,8.0,42045,2002,82468.65,551929.0,266993.0,5.0
18116,8.9,42045,2003,80277.82,552111.0,263856.0,5.2
18117,9.9,42045,2004,80007.72,551508.0,264045.0,5.0
18118,9.6,42045,2005,84165.44,552153.0,266596.0,4.6
18119,8.7,42045,2006,80441.62,553806.0,270087.0,4.4
18120,9.7,42045,2007,85297.98,554916.0,271318.0,4.2
18121,9.1,42045,2008,87328.8,556246.0,272605.0,5.0
18122,9.3,42045,2009,84731.76000000001,558094.0,259010.0,7.5
18123,7.6,42047,2002,63998.549999999996,34413.0,16444.0,6.7
18124,8.2,42047,2003,63541.87,34144.0,16090.0,6.5
18125,8.8,42047,2004,63151.920000000006,33835.0,16575.0,5.5
18126,8.6,42047,2005,62143.68,33385.0,16720.0,5.0
18127,9.5,42047,2006,61372.56,33006.0,16712.0,4.8
18128,9.6,42047,2007,59925.42,32833.0,16641.0,4.9
18129,9.4,42047,2008,59208.3,32504.0,16496.0,6.0
18130,10.7,42047,2009,57413.96000000001,32208.0,14957.0,12.5
18131,12.1,42049,2002,60546.75,280379.0,131377.0,6.6
18132,12.6,42049,2003,59777.69,280153.0,128777.0,6.6
18133,13.7,42049,2004,59086.560000000005,277864.0,130992.0,6.1
18134,14.2,42049,2005,60904.88,277211.0,133117.0,5.4
18135,16.1,42049,2006,58140.119999999995,278389.0,133129.0,5.2
18136,14.4,42049,2007,60158.299999999996,278573.0,133663.0,5.0
18137,14.6,42049,2008,59408.100000000006,278686.0,133653.0,5.7
18138,15.7,42049,2009,58409.950000000004,279838.0,127534.0,8.8
18139,15.2,42051,2002,47691.6,144817.0,60743.0,7.0
18140,15.9,42051,2003,47504.66,143596.0,60085.0,7.7
18141,16.9,42051,2004,47247.72,143494.0,60776.0,7.5
18142,17.5,42051,2005,47352.56,142447.0,60716.0,7.0
18143,19.3,42051,2006,46270.32,141165.0,61408.0,6.5
18144,19.5,42051,2007,45251.14,140159.0,61852.0,5.9
18145,20.8,42051,2008,45967.5,138813.0,62231.0,6.6
18146,17.3,42051,2009,48306.200000000004,137450.0,60005.0,9.1
18147,12.3,42053,2002,46299.0,5627.0,1963.0,13.6
18148,12.9,42053,2003,47408.060000000005,5909.0,1910.0,14.4
18149,14.8,42053,2004,45578.520000000004,6118.0,2032.0,10.0
18150,16.9,42053,2005,46442.08,6964.0,2074.0,9.0
18151,17.9,42053,2006,49235.58,7519.0,2066.0,7.3
18152,21.0,42053,2007,43311.42,7512.0,2235.0,6.8
18153,24.2,42053,2008,47289.15,7470.0,2205.0,7.7
18154,22.4,42053,2009,45638.810000000005,7737.0,2124.0,10.8
18155,7.4,42055,2002,68871.0,131998.0,65943.0,4.7
18156,8.2,42055,2003,69170.43000000001,133583.0,67445.0,4.3
18157,8.2,42055,2004,70908.24,135742.0,71351.0,3.7
18158,8.6,42055,2005,68890.96,138927.0,74337.0,3.5
18159,7.5,42055,2006,72734.28,142421.0,76191.0,3.4
18160,7.9,42055,2007,67773.76,144840.0,77931.0,3.5
18161,8.5,42055,2008,72476.1,147032.0,79051.0,4.3
18162,9.3,42055,2009,65227.07000000001,148662.0,74463.0,8.0
18163,8.9,42057,2002,60627.6,14251.0,6861.0,6.5
18164,9.4,42057,2003,61091.450000000004,14416.0,6694.0,6.0
18165,9.7,42057,2004,62708.880000000005,14471.0,7201.0,4.8
18166,9.8,42057,2005,62108.72,14540.0,7850.0,4.3
18167,11.3,42057,2006,61455.78,14714.0,7893.0,4.5
18168,12.3,42057,2007,63160.18,14900.0,7644.0,5.8
18169,12.9,42057,2008,58473.9,14900.0,7543.0,7.2
18170,11.3,42057,2009,63514.57000000001,14828.0,6622.0,13.3
18171,14.5,42059,2002,50876.1,40096.0,16207.0,6.2
18172,14.6,42059,2003,51051.490000000005,39798.0,15765.0,6.7
18173,15.7,42059,2004,50779.560000000005,39464.0,16025.0,6.5
18174,17.9,42059,2005,49462.32,39806.0,16177.0,6.3
18175,17.9,42059,2006,51113.14,39342.0,16463.0,5.9
18176,18.1,42059,2007,53404.78,39096.0,17205.0,5.2
18177,16.6,42059,2008,54795.15,39074.0,17509.0,5.8
18178,17.5,42059,2009,52379.21000000001,38862.0,17702.0,7.4
18179,12.1,42061,2002,54921.899999999994,45705.0,20138.0,8.3
18180,11.8,42061,2003,55169.87,45797.0,19570.0,7.7
18181,12.4,42061,2004,55891.68,45790.0,20201.0,6.8
18182,12.8,42061,2005,56008.96,45771.0,20799.0,6.1
18183,11.8,42061,2006,55008.42,45684.0,20888.0,5.3
18184,12.1,42061,2007,56638.119999999995,45802.0,21021.0,5.3
18185,13.5,42061,2008,56116.8,45853.0,21103.0,6.6
18186,13.0,42061,2009,55241.14000000001,45896.0,20371.0,10.4
18187,13.7,42063,2002,52184.549999999996,89133.0,41034.0,6.1
18188,14.1,42063,2003,52426.43,89346.0,40585.0,6.2
18189,14.6,42063,2004,52893.36,89041.0,41677.0,6.1
18190,16.7,42063,2005,50004.96,88760.0,42786.0,5.4
18191,15.7,42063,2006,55955.96,88716.0,43092.0,5.2
18192,18.9,42063,2007,48937.46,88520.0,43532.0,4.8
18193,16.2,42063,2008,55833.3,88807.0,44404.0,5.3
18194,17.6,42063,2009,53830.04,88836.0,43715.0,7.4
18195,11.7,42065,2002,53304.899999999994,45507.0,20527.0,6.1
18196,11.7,42065,2003,53067.21000000001,45537.0,20395.0,6.3
18197,12.1,42065,2004,53731.08,45418.0,20785.0,6.0
18198,13.7,42065,2005,52108.64,45353.0,21371.0,5.4
18199,14.0,42065,2006,51356.96,45323.0,21636.0,5.0
18200,13.2,42065,2007,51500.56,45335.0,22004.0,4.8
18201,12.6,42065,2008,50693.850000000006,45260.0,21963.0,5.6
18202,14.3,42065,2009,52558.68000000001,45073.0,20708.0,9.3
18203,8.0,42067,2002,61460.85,23129.0,11492.0,5.0
18204,8.5,42067,2003,61753.16,23434.0,11534.0,5.1
18205,8.8,42067,2004,62652.72,23767.0,12367.0,4.5
18206,9.8,42067,2005,61598.0,23986.0,12629.0,4.3
18207,8.8,42067,2006,59632.24,24107.0,12093.0,4.3
18208,8.5,42067,2007,60014.88,24238.0,11950.0,4.4
18209,10.7,42067,2008,57651.75000000001,24409.0,11763.0,5.4
18210,10.4,42067,2009,59737.48,24549.0,11207.0,7.8
18211,10.0,42069,2002,58807.649999999994,211980.0,97794.0,6.0
18212,10.1,42069,2003,59127.25,211769.0,97526.0,5.9
18213,11.2,42069,2004,58570.200000000004,211861.0,98490.0,5.9
18214,13.3,42069,2005,56721.840000000004,212305.0,99831.0,5.3
18215,12.7,42069,2006,57033.439999999995,212595.0,100701.0,5.0
18216,12.6,42069,2007,58981.119999999995,213513.0,101684.0,5.0
18217,13.1,42069,2008,56538.00000000001,214044.0,102017.0,5.8
18218,14.4,42069,2009,59889.55,214138.0,98475.0,8.1
18219,7.3,42071,2002,77637.45,480118.0,250092.0,3.9
18220,8.3,42071,2003,76473.39,485119.0,246646.0,4.1
18221,8.8,42071,2004,76377.6,489977.0,254274.0,3.8
18222,9,42071,2005,75106.24,494722.0,257946.0,3.7
18223,9.1,42071,2006,76003.22,500922.0,257588.0,3.6
18224,8.6,42071,2007,75052.68,506639.0,260103.0,3.5
18225,9.2,42071,2008,75362.40000000001,511957.0,262326.0,4.3
18226,9.4,42071,2009,76040.48000000001,516577.0,250328.0,7.1
18227,11.6,42073,2002,55369.049999999996,93938.0,41534.0,6.2
18228,12.2,42073,2003,55638.380000000005,93696.0,41176.0,6.2
18229,13.1,42073,2004,56283.240000000005,93250.0,41373.0,6.2
18230,12.9,42073,2005,59450.24,92741.0,41358.0,5.9
18231,13.3,42073,2006,57007.159999999996,92248.0,41442.0,5.5
18232,14.3,42073,2007,57652.0,92007.0,41725.0,5.4
18233,13.5,42073,2008,56151.9,91798.0,41153.0,6.2
18234,12.0,42073,2009,58281.170000000006,91391.0,39555.0,9.2
18235,8.0,42075,2002,68689.5,121698.0,64123.0,4.2
18236,8.7,42075,2003,68703.53,123154.0,63873.0,4.3
18237,9,42075,2004,69632.16,124644.0,66142.0,4.0
18238,7.3,42075,2005,71415.68000000001,126197.0,67636.0,3.6
18239,8.7,42075,2006,71008.56,128302.0,68719.0,3.5
18240,8.8,42075,2007,67075.12,130182.0,69554.0,3.6
18241,9.3,42075,2008,70568.55,131574.0,70176.0,4.2
18242,9.0,42075,2009,68957.58,132959.0,67940.0,6.6
18243,8.7,42077,2002,72133.05,317252.0,157833.0,5.6
18244,9.6,42077,2003,71459.85,321588.0,157777.0,5.7
18245,9.9,42077,2004,71783.40000000001,326138.0,159637.0,5.3
18246,10.7,42077,2005,74062.0,331327.0,162454.0,4.9
18247,11.8,42077,2006,70941.4,336794.0,166143.0,4.7
18248,9.1,42077,2007,73449.5,340848.0,167885.0,4.6
18249,10.2,42077,2008,72756.90000000001,344743.0,168540.0,5.6
18250,12.4,42077,2009,72171.6,347237.0,163083.0,8.6
