,year,fips,covid_cases,county_name
679,2021,6081,59474.0,San Mateo County 
680,2022,6081,148531.0,San Mateo County 
681,2020,6083,18800.0,Santa Barbara County 
682,2021,6083,49547.0,Santa Barbara County 
683,2022,6083,94683.0,Santa Barbara County 
684,2020,6085,73591.0,Santa Clara County 
685,2021,6085,164532.0,Santa Clara County 
686,2022,6085,377983.0,Santa Clara County 
687,2020,6087,9804.0,Santa Cruz County 
688,2021,6087,22978.0,Santa Cruz County 
689,2022,6087,55432.0,Santa Cruz County 
690,2020,6089,8418.0,Shasta County 
691,2021,6089,23159.0,Shasta County 
692,2022,6089,32106.0,Shasta County 
693,2020,6091,31.0,Sierra County 
694,2021,6091,206.0,Sierra County 
695,2022,6091,283.0,Sierra County 
696,2020,6093,1034.0,Siskiyou County 
697,2021,6093,3472.0,Siskiyou County 
698,2022,6093,4773.0,Siskiyou County 
699,2020,6095,20163.0,Solano County 
700,2021,6095,48945.0,Solano County 
701,2022,6095,92963.0,Solano County 
702,2020,6097,19916.0,Sonoma County 
703,2021,6097,46034.0,Sonoma County 
704,2022,6097,96847.0,Sonoma County 
705,2020,6099,35782.0,Stanislaus County 
706,2021,6099,84348.0,Stanislaus County 
707,2022,6099,125169.0,Stanislaus County 
708,2020,6101,6639.0,Sutter County 
709,2021,6101,14736.0,Sutter County 
710,2022,6101,21831.0,Sutter County 
711,2020,6103,3154.0,Tehama County 
712,2021,6103,8916.0,Tehama County 
713,2022,6103,12561.0,Tehama County 
714,2020,6105,287.0,Trinity County 
715,2021,6105,832.0,Trinity County 
716,2022,6105,1245.0,Trinity County 
717,2020,6107,34779.0,Tulare County 
718,2021,6107,71942.0,Tulare County 
719,2022,6107,111706.0,Tulare County 
720,2020,6109,2964.0,Tuolumne County 
721,2021,6109,8044.0,Tuolumne County 
722,2022,6109,13779.0,Tuolumne County 
723,2020,6111,42947.0,Ventura County 
724,2021,6111,107993.0,Ventura County 
725,2022,6111,188517.0,Ventura County 
726,2020,6113,8933.0,Yolo County 
727,2021,6113,21564.0,Yolo County 
728,2022,6113,42410.0,Yolo County 
729,2020,6115,3941.0,Yuba County 
730,2021,6115,10416.0,Yuba County 
731,2022,6115,17079.0,Yuba County 
732,2020,8001,39554.0,Adams County 
733,2021,8001,91752.0,Adams County 
734,2022,8001,146931.0,Adams County 
735,2020,8003,920.0,Alamosa County 
736,2021,8003,3081.0,Alamosa County 
737,2022,8003,4948.0,Alamosa County 
738,2020,8005,37562.0,Arapahoe County 
739,2021,8005,99200.0,Arapahoe County 
740,2022,8005,171783.0,Arapahoe County 
741,2020,8007,470.0,Archuleta County 
742,2021,8007,2053.0,Archuleta County 
743,2022,8007,2948.0,Archuleta County 
744,2020,8009,189.0,Baca County 
745,2021,8009,589.0,Baca County 
746,2022,8009,890.0,Baca County 
747,2020,8011,1027.0,Bent County 
748,2021,8011,1950.0,Bent County 
749,2022,8011,2625.0,Bent County 
750,2020,8013,14512.0,Boulder County 
751,2021,8013,38724.0,Boulder County 
752,2022,8013,76831.0,Boulder County 
753,2020,8014,2781.0,City and County of Broomfield
754,2021,8014,8490.0,City and County of Broomfield
755,2022,8014,15616.0,City and County of Broomfield
756,2020,8015,1016.0,Chaffee County 
757,2021,8015,2832.0,Chaffee County 
758,2022,8015,5041.0,Chaffee County 
759,2020,8017,88.0,Cheyenne County 
760,2021,8017,249.0,Cheyenne County 
761,2022,8017,322.0,Cheyenne County 
762,2020,8019,272.0,Clear Creek County 
763,2021,8019,979.0,Clear Creek County 
764,2022,8019,1626.0,Clear Creek County 
765,2020,8021,309.0,Conejos County 
766,2021,8021,1189.0,Conejos County 
767,2022,8021,1948.0,Conejos County 
768,2020,8023,161.0,Costilla County 
769,2021,8023,438.0,Costilla County 
770,2022,8023,720.0,Costilla County 
771,2020,8025,1640.0,Crowley County 
772,2021,8025,2495.0,Crowley County 
773,2022,8025,3395.0,Crowley County 
774,2020,8027,147.0,Custer County 
775,2021,8027,491.0,Custer County 
776,2022,8027,667.0,Custer County 
777,2020,8029,1569.0,Delta County 
778,2021,8029,4778.0,Delta County 
779,2022,8029,6494.0,Delta County 
780,2020,8031,47167.0,City and County of Denver
781,2021,8031,114373.0,City and County of Denver
782,2022,8031,195844.0,City and County of Denver
783,2020,8033,52.0,Dolores County 
784,2021,8033,284.0,Dolores County 
785,2022,8033,367.0,Dolores County 
786,2020,8035,15488.0,Douglas County 
787,2021,8035,50410.0,Douglas County 
788,2022,8035,88557.0,Douglas County 
789,2020,8037,3323.0,Eagle County 
790,2021,8037,11238.0,Eagle County 
791,2022,8037,17182.0,Eagle County 
792,2020,8039,969.0,Elbert County 
793,2021,8039,3276.0,Elbert County 
794,2022,8039,5176.0,Elbert County 
795,2020,8041,40752.0,El Paso County 
796,2021,8041,123610.0,El Paso County 
797,2022,8041,205721.0,El Paso County 
798,2020,8043,4617.0,Fremont County 
799,2021,8043,10551.0,Fremont County 
800,2022,8043,16276.0,Fremont County 
801,2020,8045,3833.0,Garfield County 
802,2021,8045,9667.0,Garfield County 
803,2022,8045,16051.0,Garfield County 
804,2020,8047,122.0,Gilpin County 
805,2021,8047,590.0,Gilpin County 
806,2022,8047,986.0,Gilpin County 
807,2020,8049,648.0,Grand County 
808,2021,8049,2480.0,Grand County 
809,2022,8049,3747.0,Grand County 
810,2020,8051,693.0,Gunnison County 
811,2021,8051,2124.0,Gunnison County 
812,2022,8051,3432.0,Gunnison County 
813,2020,8053,12.0,Hinsdale County 
814,2021,8053,69.0,Hinsdale County 
815,2022,8053,132.0,Hinsdale County 
816,2020,8055,276.0,Huerfano County 
817,2021,8055,915.0,Huerfano County 
818,2022,8055,1532.0,Huerfano County 
819,2020,8057,31.0,Jackson County 
820,2021,8057,127.0,Jackson County 
821,2022,8057,169.0,Jackson County 
822,2020,8059,29295.0,Jefferson County 
823,2021,8059,80563.0,Jefferson County 
824,2022,8059,140371.0,Jefferson County 
825,2020,8061,75.0,Kiowa County 
826,2021,8061,278.0,Kiowa County 
827,2022,8061,337.0,Kiowa County 
828,2020,8063,432.0,Kit Carson County 
829,2021,8063,1267.0,Kit Carson County 
830,2022,8063,1677.0,Kit Carson County 
831,2020,8065,419.0,Lake County 
832,2021,8065,1260.0,Lake County 
833,2022,8065,1854.0,Lake County 
834,2020,8067,2206.0,La Plata County 
835,2021,8067,7586.0,La Plata County 
836,2022,8067,13818.0,La Plata County 
837,2020,8069,14985.0,Larimer County 
838,2021,8069,49193.0,Larimer County 
839,2022,8069,90162.0,Larimer County 
840,2020,8071,502.0,Las Animas County 
841,2021,8071,2355.0,Las Animas County 
842,2022,8071,3774.0,Las Animas County 
843,2020,8073,780.0,Lincoln County 
844,2021,8073,1435.0,Lincoln County 
845,2022,8073,2211.0,Lincoln County 
846,2020,8075,3215.0,Logan County 
847,2021,8075,5316.0,Logan County 
848,2022,8075,7708.0,Logan County 
849,2020,8077,8941.0,Mesa County 
850,2021,8077,30260.0,Mesa County 
851,2022,8077,45234.0,Mesa County 
852,2020,8079,42.0,Mineral County 
853,2021,8079,152.0,Mineral County 
854,2022,8079,241.0,Mineral County 
855,2020,8081,538.0,Moffat County 
856,2021,8081,2262.0,Moffat County 
857,2022,8081,3212.0,Moffat County 
858,2020,8083,1219.0,Montezuma County 
859,2021,8083,4212.0,Montezuma County 
860,2022,8083,6479.0,Montezuma County 
861,2020,8085,2092.0,Montrose County 
862,2021,8085,7010.0,Montrose County 
863,2022,8085,9904.0,Montrose County 
864,2020,8087,2110.0,Morgan County 
865,2021,8087,4221.0,Morgan County 
866,2022,8087,5986.0,Morgan County 
867,2020,8089,1602.0,Otero County 
868,2021,8089,3342.0,Otero County 
869,2022,8089,4557.0,Otero County 
870,2020,8091,155.0,Ouray County 
871,2021,8091,580.0,Ouray County 
872,2022,8091,892.0,Ouray County 
873,2020,8093,382.0,Park County 
874,2021,8093,1923.0,Park County 
875,2022,8093,2939.0,Park County 
876,2020,8095,278.0,Phillips County 
877,2021,8095,614.0,Phillips County 
878,2022,8095,895.0,Phillips County 
879,2020,8097,1042.0,Pitkin County 
880,2021,8097,3982.0,Pitkin County 
881,2022,8097,6693.0,Pitkin County 
882,2020,8099,994.0,Prowers County 
883,2021,8099,2039.0,Prowers County 
884,2022,8099,2717.0,Prowers County 
885,2020,8101,13103.0,Pueblo County 
886,2021,8101,31340.0,Pueblo County 
887,2022,8101,51316.0,Pueblo County 
888,2020,8103,266.0,Rio Blanco County 
889,2021,8103,1283.0,Rio Blanco County 
890,2022,8103,1806.0,Rio Blanco County 
891,2020,8105,378.0,Rio Grande County 
892,2021,8105,1962.0,Rio Grande County 
893,2022,8105,3059.0,Rio Grande County 
894,2020,8107,1031.0,Routt County 
895,2021,8107,4219.0,Routt County 
896,2022,8107,7032.0,Routt County 
897,2020,8109,252.0,Saguache County 
898,2021,8109,841.0,Saguache County 
899,2022,8109,1206.0,Saguache County 
900,2020,8111,28.0,San Juan County 
901,2021,8111,119.0,San Juan County 
902,2022,8111,209.0,San Juan County 
903,2020,8113,391.0,San Miguel County 
904,2021,8113,1505.0,San Miguel County 
905,2022,8113,2333.0,San Miguel County 
906,2020,8115,127.0,Sedgwick County 
907,2021,8115,364.0,Sedgwick County 
908,2022,8115,490.0,Sedgwick County 
909,2020,8117,2114.0,Summit County 
910,2021,8117,6670.0,Summit County 
911,2022,8117,10819.0,Summit County 
912,2020,8119,974.0,Teller County 
913,2021,8119,3539.0,Teller County 
914,2022,8119,5268.0,Teller County 
915,2020,8121,346.0,Washington County 
916,2021,8121,772.0,Washington County 
917,2022,8121,1069.0,Washington County 
918,2020,8123,19777.0,Weld County 
919,2021,8123,57068.0,Weld County 
920,2022,8123,92400.0,Weld County 
921,2020,8125,542.0,Yuma County 
922,2021,8125,1476.0,Yuma County 
923,2022,8125,2024.0,Yuma County 
924,2020,9001,55645.0,Fairfield County 
925,2021,9001,140261.0,Fairfield County 
926,2022,9001,225955.0,Fairfield County 
927,2020,9003,46201.0,Hartford County 
928,2021,9003,124545.0,Hartford County 
929,2022,9003,199444.0,Hartford County 
930,2020,9005,7422.0,Litchfield County 
931,2021,9005,22448.0,Litchfield County 
932,2022,9005,35277.0,Litchfield County 
933,2020,9007,6479.0,Middlesex County 
934,2021,9007,18868.0,Middlesex County 
935,2022,9007,32609.0,Middlesex County 
936,2020,9009,46892.0,New Haven County 
937,2021,9009,133669.0,New Haven County 
938,2022,9009,216210.0,New Haven County 
939,2020,9011,10480.0,New London County 
940,2021,9011,36134.0,New London County 
941,2022,9011,61648.0,New London County 
942,2020,9013,4831.0,Tolland County 
943,2021,9013,14589.0,Tolland County 
944,2022,9013,23494.0,Tolland County 
945,2020,9015,5066.0,Windham County 
946,2021,9015,17794.0,Windham County 
947,2022,9015,27822.0,Windham County 
948,2020,10001,9019.0,Kent County 
949,2021,10001,33461.0,Kent County 
950,2022,10001,55291.0,Kent County 
951,2020,10003,32686.0,New Castle County 
952,2021,10003,100020.0,New Castle County 
953,2022,10003,161968.0,New Castle County 
954,2020,10005,14758.0,Sussex County 
955,2021,10005,42695.0,Sussex County 
956,2022,10005,66803.0,Sussex County 
957,2020,11001,28758.0,District of Columbia 
958,2021,11001,94286.0,District of Columbia 
959,2022,11001,156802.0,District of Columbia 
960,2020,12001,15674.0,Alachua County 
961,2021,12001,41206.0,Alachua County 
962,2022,12001,73353.0,Alachua County 
963,2020,12003,2453.0,Baker County 
964,2021,12003,6060.0,Baker County 
965,2022,12003,8890.0,Baker County 
966,2020,12005,11753.0,Bay County 
967,2021,12005,32283.0,Bay County 
968,2022,12005,47484.0,Bay County 
969,2020,12007,2163.0,Bradford County 
970,2021,12007,5388.0,Bradford County 
971,2022,12007,7723.0,Bradford County 
972,2020,12009,20778.0,Brevard County 
973,2021,12009,83648.0,Brevard County 
974,2022,12009,145889.0,Brevard County 
975,2020,12011,136038.0,Broward County 
976,2021,12011,391238.0,Broward County 
977,2022,12011,660417.0,Broward County 
978,2020,12013,1208.0,Calhoun County 
979,2021,12013,3027.0,Calhoun County 
980,2022,12013,4187.0,Calhoun County 
981,2020,12015,7282.0,Charlotte County 
982,2021,12015,24131.0,Charlotte County 
983,2022,12015,38985.0,Charlotte County 
984,2020,12017,6567.0,Citrus County 
985,2021,12017,20936.0,Citrus County 
986,2022,12017,31740.0,Citrus County 
987,2020,12019,11114.0,Clay County 
988,2021,12019,34622.0,Clay County 
989,2022,12019,56295.0,Clay County 
990,2020,12021,22267.0,Collier County 
991,2021,12021,59199.0,Collier County 
992,2022,12021,89622.0,Collier County 
993,2020,12023,5922.0,Columbia County 
994,2021,12023,15150.0,Columbia County 
995,2022,12023,21694.0,Columbia County 
996,2020,12027,2883.0,DeSoto County 
997,2021,12027,6991.0,DeSoto County 
998,2022,12027,9780.0,DeSoto County 
999,2020,12029,1099.0,Dixie County 
1000,2021,12029,2984.0,Dixie County 
1001,2022,12029,4120.0,Dixie County 
1002,2020,12031,60324.0,Duval County 
1003,2021,12031,168518.0,Duval County 
1004,2022,12031,268039.0,Duval County 
1005,2020,12033,22008.0,Escambia County 
1006,2021,12033,54968.0,Escambia County 
1007,2022,12033,80920.0,Escambia County 
1008,2020,12035,3637.0,Flagler County 
1009,2021,12035,14948.0,Flagler County 
1010,2022,12035,24123.0,Flagler County 
1011,2020,12037,892.0,Franklin County 
1012,2021,12037,2243.0,Franklin County 
1013,2022,12037,3160.0,Franklin County 
1014,2020,12039,3915.0,Gadsden County 
1015,2021,12039,8893.0,Gadsden County 
1016,2022,12039,14077.0,Gadsden County 
1017,2020,12041,994.0,Gilchrist County 
1018,2021,12041,3211.0,Gilchrist County 
1019,2022,12041,4693.0,Gilchrist County 
1020,2020,12043,769.0,Glades County 
1021,2021,12043,1478.0,Glades County 
1022,2022,12043,2059.0,Glades County 
1023,2020,12045,1317.0,Gulf County 
1024,2021,12045,2998.0,Gulf County 
1025,2022,12045,4415.0,Gulf County 
1026,2020,12047,1236.0,Hamilton County 
1027,2021,12047,2768.0,Hamilton County 
1028,2022,12047,3908.0,Hamilton County 
1029,2020,12049,2084.0,Hardee County 
1030,2021,12049,6145.0,Hardee County 
1031,2022,12049,8907.0,Hardee County 
1032,2020,12051,3274.0,Hendry County 
1033,2021,12051,8122.0,Hendry County 
1034,2022,12051,12110.0,Hendry County 
1035,2020,12053,7230.0,Hernando County 
1036,2021,12053,29215.0,Hernando County 
1037,2022,12053,44838.0,Hernando County 
1038,2020,12055,4918.0,Highlands County 
1039,2021,12055,16343.0,Highlands County 
1040,2022,12055,25326.0,Highlands County 
1041,2020,12057,76221.0,Hillsborough County 
1042,2021,12057,253260.0,Hillsborough County 
1043,2022,12057,403467.0,Hillsborough County 
1044,2020,12059,1628.0,Holmes County 
1045,2021,12059,3904.0,Holmes County 
1046,2022,12059,5568.0,Holmes County 
1047,2020,12061,6757.0,Indian River County 
1048,2021,12061,22684.0,Indian River County 
1049,2022,12061,35464.0,Indian River County 
1050,2020,12063,4596.0,Jackson County 
1051,2021,12063,10239.0,Jackson County 
1052,2022,12063,15232.0,Jackson County 
1053,2020,12065,981.0,Jefferson County 
1054,2021,12065,2523.0,Jefferson County 
1055,2022,12065,4085.0,Jefferson County 
1056,2020,12067,1418.0,Lafayette County 
1057,2021,12067,2232.0,Lafayette County 
1058,2022,12067,2822.0,Lafayette County 
1059,2020,12069,15201.0,Lake County 
1060,2021,12069,56730.0,Lake County 
1061,2022,12069,91543.0,Lake County 
1062,2020,12071,40169.0,Lee County 
1063,2021,12071,129344.0,Lee County 
1064,2022,12071,202707.0,Lee County 
1065,2020,12073,19291.0,Leon County 
1066,2021,12073,52541.0,Leon County 
1067,2022,12073,90697.0,Leon County 
1068,2020,12075,1815.0,Levy County 
1069,2021,12075,7139.0,Levy County 
1070,2022,12075,10611.0,Levy County 
1071,2020,12077,741.0,Liberty County 
1072,2021,12077,1858.0,Liberty County 
1073,2022,12077,2561.0,Liberty County 
1074,2020,12079,1532.0,Madison County 
1075,2021,12079,3685.0,Madison County 
1076,2022,12079,6009.0,Madison County 
1077,2020,12081,21980.0,Manatee County 
1078,2021,12081,66861.0,Manatee County 
1079,2022,12081,102997.0,Manatee County 
1080,2020,12083,17451.0,Marion County 
1081,2021,12083,58099.0,Marion County 
1082,2022,12083,87552.0,Marion County 
1083,2020,12085,7760.0,Martin County 
1084,2021,12085,21044.0,Martin County 
1085,2022,12085,32960.0,Martin County 
1086,2020,12086,295936.0,Miami-Dade County 
1087,2021,12086,747820.0,Miami-Dade County 
1088,2022,12086,1303783.0,Miami-Dade County 
1089,2020,12087,4197.0,Monroe County 
1090,2021,12087,11404.0,Monroe County 
1091,2022,12087,19437.0,Monroe County 
1092,2020,12089,4665.0,Nassau County 
1093,2021,12089,15417.0,Nassau County 
1094,2022,12089,23101.0,Nassau County 
1095,2020,12091,12663.0,Okaloosa County 
1096,2021,12091,35295.0,Okaloosa County 
1097,2022,12091,53651.0,Okaloosa County 
1098,2020,12093,2387.0,Okeechobee County 
1099,2021,12093,7481.0,Okeechobee County 
1100,2022,12093,10902.0,Okeechobee County 
1101,2020,12095,75317.0,Orange County 
1102,2021,12095,240020.0,Orange County 
1103,2022,12095,408844.0,Orange County 
1104,2020,12097,24996.0,Osceola County 
1105,2021,12097,75292.0,Osceola County 
1106,2022,12097,122550.0,Osceola County 
1107,2020,12099,81899.0,Palm Beach County 
1108,2021,12099,243450.0,Palm Beach County 
1109,2022,12099,402442.0,Palm Beach County 
1110,2020,12101,21602.0,Pasco County 
1111,2021,12101,81832.0,Pasco County 
1112,2022,12101,132085.0,Pasco County 
1113,2020,12103,44243.0,Pinellas County 
1114,2021,12103,139153.0,Pinellas County 
1115,2022,12103,228533.0,Pinellas County 
1116,2020,12105,36766.0,Polk County 
1117,2021,12105,132809.0,Polk County 
1118,2022,12105,214433.0,Polk County 
1119,2020,12107,3906.0,Putnam County 
1120,2021,12107,12939.0,Putnam County 
1121,2022,12107,18233.0,Putnam County 
1122,2020,12109,12828.0,St. Johns County 
1123,2021,12109,42217.0,St. Johns County 
1124,2022,12109,66688.0,St. Johns County 
1125,2020,12111,14090.0,St. Lucie County 
1126,2021,12111,49332.0,St. Lucie County 
1127,2022,12111,79531.0,St. Lucie County 
1128,2020,12113,10936.0,Santa Rosa County 
1129,2021,12113,33130.0,Santa Rosa County 
1130,2022,12113,50355.0,Santa Rosa County 
1131,2020,12115,18371.0,Sarasota County 
1132,2021,12115,57655.0,Sarasota County 
1133,2022,12115,98925.0,Sarasota County 
1134,2020,12117,17814.0,Seminole County 
1135,2021,12117,65665.0,Seminole County 
1136,2022,12117,112315.0,Seminole County 
1137,2020,12119,4951.0,Sumter County 
1138,2021,12119,15017.0,Sumter County 
1139,2022,12119,23920.0,Sumter County 
1140,2020,12121,3964.0,Suwannee County 
1141,2021,12121,9337.0,Suwannee County 
1142,2022,12121,13247.0,Suwannee County 
1143,2020,12123,1948.0,Taylor County 
1144,2021,12123,4659.0,Taylor County 
1145,2022,12123,7131.0,Taylor County 
1146,2020,12125,1431.0,Union County 
1147,2021,12125,3109.0,Union County 
1148,2022,12125,4396.0,Union County 
1149,2020,12127,21971.0,Volusia County 
1150,2021,12127,78979.0,Volusia County 
1151,2022,12127,125956.0,Volusia County 
1152,2020,12129,2086.0,Wakulla County 
1153,2021,12129,6515.0,Wakulla County 
1154,2022,12129,10298.0,Wakulla County 
1155,2020,12131,4818.0,Walton County 
1156,2021,12131,12212.0,Walton County 
1157,2022,12131,17101.0,Walton County 
1158,2020,12133,1936.0,Washington County 
1159,2021,12133,4616.0,Washington County 
1160,2022,12133,6773.0,Washington County 
1161,2020,13001,1441.0,Appling County 
1162,2021,13001,2832.0,Appling County 
1163,2022,13001,3585.0,Appling County 
1164,2020,13003,634.0,Atkinson County 
1165,2021,13003,1206.0,Atkinson County 
1166,2022,13003,1611.0,Atkinson County 
1167,2020,13005,802.0,Bacon County 
1168,2021,13005,2001.0,Bacon County 
1169,2022,13005,2666.0,Bacon County 
1170,2020,13007,128.0,Baker County 
1171,2021,13007,247.0,Baker County 
1172,2022,13007,323.0,Baker County 
1173,2020,13009,2886.0,Baldwin County 
1174,2021,13009,5447.0,Baldwin County 
